index,text,answer,document_name,split
4,"Change Orders do not however cover any bug or glitch fixing produced out of the code written by Developer as any ""bug"" will be fixed by Developer for free up to 3 months after final delivery (Bug Fixing Warranty).",Yes,VgrabCommunicationsInc_20200129_10-K_EX-10.33_11958828_EX-10.33_Development Agreement.pdf,test
5,"Upon Manufacturer's request, Subcontractor will facilitate such Manufacturer's Products being repaired or replaced, Manufacturer must return the Manufacturer's Products to Subcontractor, transportation charges prepaid by Manufacturer, within fifteen (15) days of the end of such thirty (30) date notice period.",Yes,"Zounds Hearing, Inc. - MANUFACTURING DESIGN MARKETING AGREEMENT.PDF",test
6,"""Warranty Period"" means a period of [***]from the relevant Supplier's shipment of the Product.",Yes,PhotronicsInc_20171219_10-QA_EX-10.28_10982650_EX-10.28_Outsourcing Agreement.pdf,test
7,"STAAR warrants that, for the period of twelve (12) months from the date of delivery to Distributor hereunder (the ""Warranty Period""), the Products will meet STAAR's published specifications or labeling for such Products as in effect at the time of such delivery (""Warranty"").",Yes,StaarSurgicalCompany_20180801_10-Q_EX-10.37_11289449_EX-10.37_Distributor Agreement.pdf,test
8,"In respect of failure to meet the Specifications, if Products do not comply with the warranties set forth in clause 7.1, Customer may then, after having consulted Philips as to the most appropriate remedy, elect reasonably to have Products: i. returned to Philips for repair or replacement; ii. repaired or replaced by Philips in the field; or iii. repaired or replaced by Customer in the field, including Products in distributor inventory and Customer's installed base; or<omitted>iv. returned to Philips in exchange for a full refund of the purchase price for the non-conforming Products paid under this Agreement.",Yes,PROFOUNDMEDICALCORP_08_29_2019-EX-4.5-SUPPLY AGREEMENT.PDF,test
9,"Company further warrants that the Products sold hereunder shall be free from defects in design, materials and workmanship for a period of twenty-four (24) months after delivery to Distributor's end-user.",Yes,LIMEENERGYCO_09_09_1999-EX-10-DISTRIBUTOR AGREEMENT.PDF,test
10,"Within Seven (7) days of receipt of such Products, Distributor will notify Company of any shortages, defects, non-conformance, and Company will promptly replace such Products free of charge.",Yes,GentechHoldingsInc_20190808_1-A_EX1A-6 MAT CTRCT_11776814_EX1A-6 MAT CTRCT_Distributor Agreement.pdf,test
11,"Any rejection or revocation of acceptance by Buyer (a) must be made within thirty (30) days of the products being made available for shipment to Buyer, (b) any attempted rejection or revocation of acceptance made thereafter shall be null and void, and (c) any rejection or revocation of acceptance shall comply with Seller's return protocol.",Yes,NANOPHASETECHNOLOGIESCORP_11_01_2005-EX-99.1-DISTRIBUTOR AGREEMENT.PDF,test
12,"Contractor represents and warrants that, for the Warranty Period, the Products (i) will be free from defects in workmanship, material (only to the same extent as the original manufacturer of the material warrants the Contractor), and manufacture; (ii) will comply the Specifications IPC610.B standard (in all material respects and unless otherwise was instructed by Customer).",Yes,InmodeLtd_20190729_F-1A_EX-10.9_11743243_EX-10.9_Manufacturing Agreement.pdf,test
13,"If such error or discrepancy is not resolved within thirty (30) days after Licensee's<omitted>written notice to Licensor, then Licensee as its sole remedy may (a) extend the correction period to a date which is agreeable to Licensor and Licensee or (b) return all copies of the Licensed Products to Licensor with a certification by an authorized representative of Licensee that all copies have been returned to Licensor or have been destroyed and that Licensee has not retained any copies thereof and Licensor shall refund to Licensee the amount paid by Licensee to Licensor for such Licensed Products.",Yes,NEONSYSTEMSINC_03_01_1999-EX-10.5-DISTRIBUTOR AGREEMENT_New.pdf,test
14,Google warrants that the Distribution Products will for a period of [ * ] from the date of their supply to Distributor be free from any defect which has a materially adverse effect on their use or operation.,Yes,"WHITESMOKE,INC_11_08_2011-EX-10.26-PROMOTION AND DISTRIBUTION AGREEMENT.PDF",test
15,Any implied warranties of the Licensed Software are LIMITED to one year starting from the date of purchase or for the period described in the contractual agreement with the Power2Ship.,Yes,"VISIUMTECHNOLOGIES,INC_10_20_2004-EX-10.20-DISTRIBUTOR AGREEMENT.PDF",test
16,"Within 7 days after the arrival of the goods at destination, should the quality, specification, or quantity be found not in conformity with the stipulations of the Contract except those claims for which the insurance company or the owners of the vessel are liable, the Buyers, on the strength of the Inspection Certificate issued by the China Commodity Inspection Bureau, have the right to claim for replacement with new goods, or for compensation, and all the expenses (such as inspection charges, freight for returning the goods and for sending the replacement, insurance premium, storage and loading and unloading charges etc.) shall be borne by the Sellers.",Yes,LohaCompanyltd_20191209_F-1_EX-10.16_11917878_EX-10.16_Supply Agreement.pdf,test
17,"Upon successful completion of the acceptance testing, LICENSEE shall make the final ""Development License Fee"" payment described in Exhibit C LICENSEE shall, within thirty (30) days after delivery of any Licensed Technology, either accept such Licensed Technology or reject such Licensed Technology because of nonconformance with the Specifications.",Yes,SUMMAFOURINC_06_19_1998-EX-10.3-SOFTWARE LICENSE AND MAINTENANCE AGREEMENT.PDF,test
18,"Pursuant to Exhibit E, IAC shall provide the RMA and repair services to Sonos upon request for a minimum of [*] from the date on which Sonos discontinues the sale of any Product on the terms and conditions set forth therein.",Yes,"Sonos, Inc. - Manufacturing Agreement .PDF",test
19,"If during the Warranty Period the Software and MarketSite.net Service does not perform in substantial compliance with the Documentation, Commerce One shall take all commercially reasonable efforts to correct the Software and MarketSite.net Service, or if correction of the Software and MarketSite.net Service is reasonably not possible, replace such Software and MarketSite.net Service free of charge.",Yes,CORIOINC_07_20_2000-EX-10.5-LICENSE AND HOSTING AGREEMENT.PDF,test
20,"If Garman does not receive notice of any deficiencies within ten (10) business days after the completion of the acceptance period, then Sparkling shall be deemed to have accepted the Software at that Authorized Location.",Yes,SPARKLINGSPRINGWATERHOLDINGSLTD_07_03_2002-EX-10.13-SOFTWARE LICENSE AND MAINTENANCE AGREEMENT.PDF,test
21,"Within 14 days from discovery of a defect, the Integrator shall notify WLI in writing of said defect.",Yes,"VISIUMTECHNOLOGIES,INC_10_20_2004-EX-10.20-DISTRIBUTOR AGREEMENT.PDF",test
22,"Kitov shall provide Dexcel with written notification of any shortfalls in shipment quantity, and (a) any out-of-specification temperature excursions based on the downloaded data logger information following compliance with the provisions of the Quality Agreement, and/or (b) any failure of the Product to meet the Specifications which are apparent upon visual inspection and/or identification testing of the Product delivered to it by Dexcel (each of (a) and (b) being an ""Apparent Defect""), such notification to be provided within thirty (30) Working Days of receipt of the Product at Kitov's warehouse, accompanied by samples of any such allegedly defective Product and any such Product shall not be removed from quarantine until their status is resolved.",Yes,KitovPharmaLtd_20190326_20-F_EX-4.15_11584449_EX-4.15_Manufacturing Agreement.pdf,test
23,"During the Cisco warranty period, DISTRIBUTOR may return failed Product to Cisco for replacement.",Yes,ScansourceInc_20190822_10-K_EX-10.38_11793958_EX-10.38_Distributor Agreement1.pdf,test
24,PPG SHANGHAI will not accept any claims for discrepancy in delivery beyond the 48 hours period.,Yes,NEOMEDIATECHNOLOGIESINC_12_15_2005-EX-16.1-DISTRIBUTOR AGREEMENT.PDF,test
25,Each of the Suppliers warrants that the Products shall comply with the specifications and documentation agreed by the relevant Supplier and the Company in writing that is applicable to such Products for the Warranty Period.,Yes,PhotronicsInc_20171219_10-QA_EX-10.28_10982650_EX-10.28_Outsourcing Agreement.pdf,test
26,"COMPANY'S SOLE AND EXCLUSIVE LIABILITY FOR THE WARRANTY PROVIDED IN SUBPARAGRAH (A) HEREOF SHALL BE TO CORRECT THE TECHNOLOGY TO OPERATE IN SUBSTANTIAL ACCORDANCE WITH ITS THEN CURRENT SPECIFICATIONS OR REPLACE, AT ITS OPTION, THE TECHNOLOGY NOT IN COMPLIANCE WITH COMPANY'S AND COMPANY' PUBLISHED SPECIFICATIONS REGARDING THE TECHNOLOGY; PROVIDED, ANY CLAIM FOR BREACH OF WARRANTY UNDER SUBPARAGRAPH (A) HEREOF MUST BE MADE IN WRITING WITHIN (90) DAYS FROM DATE OF SHIPMENT.",Yes,CybergyHoldingsInc_20140520_10-Q_EX-10.27_8605784_EX-10.27_Affiliate Agreement.pdf,test
27,"For twelve (12) months after delivery of any Licensed Product to a Customer, whether Customer receives such Licensed Product from Licensee or a Redistributor, Licensor warrants that each Licensed Product will perform as described in the applicable Documentation. If Licensee or any Redistributor or Customer discovers any errors or discrepancies in the Licensed Products from the Documentation during the twelve (12) month warranty period, Licensee shall notify Licensor promptly in writing of such error or discrepancy in sufficient detail to enable Licensor to recreate the error or discrepancy. If the error or discrepancy is found by Licensee prior to the expiration of the ten (10) day evaluation period set forth in Section 4.2, such evaluation period shall be extended ten (10) days from the date of receipt by Licensee of the corrected Licensed Product from Licensor.",Yes,NEONSYSTEMSINC_03_01_1999-EX-10.5-DISTRIBUTOR AGREEMENT_New.pdf,test
28,"The warranty period for any item of Equipment and related Software shall be twelve (12) months from the date of delivery of such Equipment and related Software to Distributor as set forth in Paragraph 8.1 (hereinafter, this period of time shall be referred to as the ""Initial Warranty Period."")",Yes,AIRSPANNETWORKSINC_04_11_2000-EX-10.5-Distributor Agreement.PDF,test
29,"In addition, during the warranty period and/or duration of this agreement WLI from time to time may furnish Power2Ship with further releases of the Licensed Programs to provide corrections of significant programming or software errors.",Yes,"VISIUMTECHNOLOGIES,INC_10_20_2004-EX-10.20-DISTRIBUTOR AGREEMENT.PDF",test
30,"Warranty service will consist of Software and Hardware replacement service as follows: 3.3.1 Software Service. DISTRIBUTOR will use reasonable efforts to provide work​ around solutions or implement a Cisco-provided patch. DISTRIBUTOR will use reasonable effort to make latest release of all Cisco Software available to its resellers. 3.3.2 Hardware Advance Replacement. DISTRIBUTOR will ship replacement parts and/or Product to its Resellers in accordance with Cisco's then- current published Product warranty applicable to the particular Product. 3.4 Returns Coordination. DISTRIBUTOR will comply with the following: 3.4.1 DISTRIBUTOR shall coordinate the return of all failed parts and/or Product, freight and insurance prepaid, to the Cisco repair center specified by Cisco. 3.4.2 DISTRIBUTOR shall comply with the following RMA procedure: 3.4.2.1 DISTRIBUTOR will ensure all Products are properly packaged prior to being shipped, and will include a written description of the failure and specification of any changes or alterations made to the Product. Product returned to Cisco will conform in quantity and serial number to the RMA request. 3.4.2.2 DISTRIBUTOR shall tag each Product returned with the RMA transaction number and a brief description of the problem. 3.4.2.3 Cisco will not accept any Product returned which is not accompanied by an RMA number. 3.4.3 Title and risk of loss to failed Product and parts transfers to Cisco upon delivery to the Cisco repair center specified by Cisco. 3.5 Reseller Support. DISTRIBUTOR will ensure Reseller has all appropriate support as follows: 3.5.1 DISTRIBUTOR shall provide competent technical support staff to support the Product so as to ensure that the Reseller is able to provide the necessary support to the End User Reseller. 3.5.2 Reseller Frontline Support. DISTRIBUTOR will use best efforts to ensure that its Resellers provide high quality front-line support. 3.5.3 [*****] Cisco is not responsible for any claims arising from failure by Distributor's Resellers to provide this support. 3.5.4 Resale of Cisco Brand Services. Where available, DISTRIBUTOR will offer for purchase by its Resellers, all appropriate Cisco brand support products through its normal products availability process.",Yes,ScansourceInc_20190822_10-K_EX-10.38_11793958_EX-10.38_Distributor Agreement1.pdf,test
31,"If Products are found damaged upon delivery, DISTRIBUTOR or its customers who directly receive the delivery shall report to PPG SHANGHAI in writing within 48 hours.",Yes,NEOMEDIATECHNOLOGIESINC_12_15_2005-EX-16.1-DISTRIBUTOR AGREEMENT.PDF,test
32,"These warranties extend to the future performance of the materials and shall continue for the longer of (a) the warranty period applicable to EDGE' sales to Customer of the material or of products which incorporate the material, (b) one year after the material is accepted by EDGE or (c) such greater period as may be specified elsewhere in this Agreement. Repaired and replacement material shall be warranted as set forth above in this clause.",Yes,"FTENETWORKS,INC_02_18_2016-EX-99.4-STRATEGIC ALLIANCE AGREEMENT.PDF",test
33,"NETGEAR reserves the right to change a warranty period for a specific Product but only for orders placed after the effective date of such change, provided that the minimum warranty period for all Products is ninety days, except for those Products specifically identified in the Price List as provided "" AS IS"" with no warranties.",Yes,"NETGEAR,INC_04_21_2003-EX-10.16-DISTRIBUTOR AGREEMENT.pdf",test
34,"In addition, Commerce One warrants that during the Warranty Period the Software and MarketSite.net Service is free of any willfully introduced computer virus, or any other similar harmful, malicious or hidden program or data, which is designed to disable, erase, or alter the Software, or any other files, data, or software.",Yes,CORIOINC_07_20_2000-EX-10.5-LICENSE AND HOSTING AGREEMENT.PDF,test
35,"Changepoint warrants that the Software will perform in substantial accordance with the Documentation, and the media on which the Software is distributed will be free from defects in materials and workmanship under normal use, for a period of one hundred twenty (120) days after delivery of the Software to Corio for Acceptance Testing (the ""Warranty Period"").",Yes,CHANGEPOINTCORP_03_08_2000-EX-10.6-LICENSE AND HOSTING AGREEMENT.PDF,test
36,ITS will provide free technical support to customers who have purchased ITS systems for a period of 30 days.,Yes,"OPTIMIZEDTRANSPORTATIONMANAGEMENT,INC_07_26_2000-EX-6.6-DISTRIBUTOR AGREEMENT.PDF",test
37,"NETGEAR warrants to end-user that each item of Hardware will be free from defects in workmanship and materials for its respective warranty period which begins on the date of purchase by the end user. Should a Product fail within this warranty period, Distributor shall replace such defective Product from Distributor's inventory and accept return of the failed Product from Distributor's customer.",Yes,"NETGEAR,INC_04_21_2003-EX-10.16-DISTRIBUTOR AGREEMENT.pdf",test
38,"Owner shall, before and at commencement of each voyage by any vessel under this Agreement, exercise commercially reasonable efforts to ensure that such vessel is seaworthy and in good operating condition, properly manned, equipped and supplied for the voyage, to ensure that the pipes, pumps and coils tight, staunch, are in good operating condition and fit for the voyage, and to ensure that the tanks and other spaces in which product is to be carried are in good operating condition and fit for the carriage and preservation of the same.",Yes,MARTINMIDSTREAMPARTNERSLP_01_23_2004-EX-10.3-TRANSPORTATION SERVICES AGREEMENT.PDF,test
39,Changepoint will replace any defective media returned to Changepoint during the Warranty Period.,Yes,CHANGEPOINTCORP_03_08_2000-EX-10.6-LICENSE AND HOSTING AGREEMENT.PDF,test
40,"In the event of any breach of the foregoing warranty, and provided that Converge reports such breach to VNE in writing within 90 days following the date of performance of the Services in question, VNE shall, as its sole obligation and Converge's sole and exclusive remedy, promptly repair, replace or re-perform the Services in question, without additional cost to Converge, so as to correct the warranty non-compliance as promptly as practicable (within 30 days to the extent technically feasible).",Yes,VERTICALNETINC_04_01_2002-EX-10.19-MAINTENANCE AND SUPPORT AGREEMENT.PDF,test
41,"Should a Product fail within this warranty period, Distributor shall replace such defective Product from Distributor's inventory and accept return of the failed Product from Distributor's customer.",Yes,"NETGEAR,INC_04_21_2003-EX-10.16-DISTRIBUTOR AGREEMENT.pdf",test
42,"In the case of a claim relating to the Power Performance Warranty for a One-Year Power Performance Warranty Period, upon receipt of such notice and verification that such One-Year Power Performance Warranty is applicable, Operator shall make a payment to Owner in an amount to be calculated pursuant to Section 2.6; provided that the cumulative aggregate amount of Operator's liability for all claims under this Section 2.5(c) shall not exceed [***] of the aggregate Purchase Price of all Bloom Systems in the Portfolio during the applicable period and the purchase price under the December 30 Bill of Sale (inclusive of any amounts paid or for which a pending claim has been made under the Power Performance Warranty or the Section 8.2(b) Warranty, as applicable, under the MESPA).",Yes,BloomEnergyCorp_20180321_DRSA (on S-1)_EX-10_11240356_EX-10_Maintenance Agreement.pdf,test
43,MMMW provided Customer with an all inclusive warranty for a period of 12 months commencing on the date of installation to include system purchased by Customer from MMMW,Yes,TRIZETTOGROUPINC_08_18_1999-EX-10.17-TECHNICAL INFRASTRUCTURE MAINTENANCE AGREEMENT.PDF,test
44,The following products are eligible for return and reimbursement: · Outdated Product: Product within two (2) months prior or six (6) months past expiration date and noted on product; AND · Product in its original container and bearing its original label.,Yes,"HEMISPHERX - Sales, Marketing, Distribution, and Supply Agreement.PDF",test
45,Such warranty shall commence upon shipment to the End User.,Yes,ScansourceInc_20190822_10-K_EX-10.38_11793958_EX-10.38_Distributor Agreement1.pdf,test
46,"Customer may reject any Non-Complying Product or Product that is not delivered to Customer in accordance with this Agreement by providing written notice of such rejection to Manufacturer within seventy-five (75) days following Customer's receipt of any Delivery of Product hereunder; provided, however, that Customer may, until the expiry date for a Product, provide notice of rejection of any Delivery of such Product having (i) latent defects, (ii) any defects that are not reasonably discoverable by Customer through standard inspection and testing of Products or (iii) defects caused by the breach by Manufacturer of any of its representations or warranties under this Agreement (collectively, ""Latent Defects""); provided, further, that, and notwithstanding the foregoing, Customer shall notify Manufacturer within sixty (60) days after Customer first becomes aware of any such Latent Defect.",Yes,UpjohnInc_20200121_10-12G_EX-2.6_11948692_EX-2.6_Manufacturing Agreement_ Supply Agreement.pdf,test
47,Supplier's recovery objectives shall not exceed the following during any recovery period: A. Time to Full Restoration from time of disruption event: 4 hours B. Maximum Data Loss (stated in hours) from time of disruption event: 24 hours C. Percentage Reduction of Service levels: 50% during the 24 hour recovery period,Yes,CardlyticsInc_20180112_S-1_EX-10.16_11002987_EX-10.16_Maintenance Agreement1.pdf,test
48,"Changepoint warrants that during the Warranty Period: (i) the Licensed Software will conform substantially to the description thereof in the Documentation, and (ii) the media upon which the Licensed Software and Documentation are provided will be free from defects in materials and workmanship.",Yes,CHANGEPOINTCORP_03_08_2000-EX-10.6-LICENSE AND HOSTING AGREEMENT.PDF,test
49,"Following expiration of the Warranty Period and for so long as Bank of America has contracted Supplier to provide Maintenance Services, Supplier represents and warrants that the Software shall remain Operative.",Yes,CardlyticsInc_20180112_S-1_EX-10.16_11002987_EX-10.16_Maintenance Agreement1.pdf,test
50,"In order to receive the remedy provided for hereunder, Distributor shall deliver to WGT a sample of the Product which Distributor finds to be defective in workmanship or materials, or damaged in shipment prior to Distributor assuming the risk of loss or damage , along with a written explanation of the alleged defect within thirty (30) days from the later of Distributor's initial receipt of such Product from WGT or from the delivery of such Product to an end-user.",Yes,EUROPEANMICROHOLDINGSINC_03_06_1998-EX-10.6-DISTRIBUTOR AGREEMENT.PDF,test
51,"Commerce One warrants that the Software and MarketSite.net Service will perform in substantial accordance with the Documentation, and the media on which the Software is distributed will be free from defects in materials and workmanship under normal use, for a period of sixty (60) days from the Effective Date, but in no event not later than December 31, 1999 (the ""Warranty Period"").",Yes,CORIOINC_07_20_2000-EX-10.5-LICENSE AND HOSTING AGREEMENT.PDF,test
52,This warranty shall not be affected by Bank of America's modification of the Software so long as Supplier can discharge its warranty obligations notwithstanding such modifications or following their removal by Bank of America.,Yes,CardlyticsInc_20180112_S-1_EX-10.16_11002987_EX-10.16_Maintenance Agreement1.pdf,test
53,"The Distributor shall have thirty (30) days (the ""Inspection Period"") upon receipt of each shipment to inspect and test the Products.",Yes,ImineCorp_20180725_S-1_EX-10.5_11275970_EX-10.5_Distributor Agreement.pdf,test
54,"Accuray will provide a warranty to each Customer that the Products will be free from material defects and perform substantially in accordance with the written Specifications provided by Accuray as reflected in the regulatory clearance at the time of sale for a period of one (1) year following Installation of the Products at Customer's facility, but not to exceed eighteen (18) months following shipment of such Products to Distributor (""Warranty Period"").",Yes,ACCURAYINC_09_01_2010-EX-10.31-DISTRIBUTOR AGREEMENT.PDF,test
55,"For each new Authorized Location, upon written notice by Garman of the completion of the installation of the Software as contracted for in Section 4 including training provided for in Section 5, Sparkling shall operate and test the Software for an acceptance period of 30 business days in accordance with Sparkling's normal operating practices.",Yes,SPARKLINGSPRINGWATERHOLDINGSLTD_07_03_2002-EX-10.13-SOFTWARE LICENSE AND MAINTENANCE AGREEMENT.PDF,test
56,Licensee shall pay for all services rendered by Licensor in connection with the Licensed Products or Documentation that are not covered or at that time are no longer covered by the warranty described in this Agreement.,Yes,NEONSYSTEMSINC_03_01_1999-EX-10.5-DISTRIBUTOR AGREEMENT_New.pdf,test
57,"Vericel shall be deemed to have accepted such shipment of Product as Conforming Product and any shortage in quantity if it does not provide Rejection Notice within [***] after receipt of delivery describing the reasons for such rejections in reasonable detail, provided, however, that such [***] period shall not apply to any Latent Defects, in which case Vericel shall notify MediWound of any such failure as soon as reasonably possible, but in any event within [***] after the Latent Defect is confirmed by Vericel and prior to expiration of the shelf-life for such Product.",Yes,VERICELCORP_08_06_2019-EX-10.10-SUPPLY AGREEMENT.PDF,test
58,"If IBM has not notified MSL of any defects in a unit of Product within [*] Days of receipt, such unit shall<omitted>be deemed to be accepted.",Yes,MANUFACTURERSSERVICESLTD_06_05_2000-EX-10.14-OUTSOURCING AGREEMENT.PDF,test
59,"In the event that Magenta does not inform Bachem within the [***] period that the Product does not meet the Specifications, Magenta shall be deemed to have accepted the Product.",Yes,"Magenta Therapeutics, Inc. - Master Development and Manufacturing Agreement.PDF",test
60,"IAC hereby represents and warrants that for a period of [*] after the Manufacturing Date (the ""Warranty Period""), a Product Unit will be free from defects in manufacturing process and defects in workmanship, will conform to general expectations of performance of wireless audio products and will conform to the Statement of Work for the applicable Product.",Yes,"Sonos, Inc. - Manufacturing Agreement .PDF",test
61,"For the purpose of this Agreement, ""Warranty Period"" shall mean twelve (12) months as of the date of delivery to Customer.",Yes,InmodeLtd_20190729_F-1A_EX-10.9_11743243_EX-10.9_Manufacturing Agreement.pdf,test
62,"""WARRANTY PERIOD"" - Thirteen (13) months from the Shipment Date of the Product subject matter of the warranty, unless agreed otherwise by the parties in writing.<omitted>Contractor warrants to NICE that each of the Products manufactured, configured or tested by Contractor will have been manufactured, configured and tested in conformance with the Specifications therefor as provided by NICE and be free from defects in workmanship or material for the Warranty Period.",Yes,NICELTD_06_26_2003-EX-4.5-OUTSOURCING AGREEMENT.PDF,test
63,"In the event that a defect is not apparent upon visual inspection during the shelf life of the Product (""Hidden Defect""), Kitov shall use commercially reasonably best efforts to provide Dexcel with written notification within thirty (30) Working Days of discovering the same, to be accompanied by samples of any such allegedly defective Product, if such samples are available In the event of any failure by Kitov to provide Dexcel with written notification of any such shortfall, Apparent Defect or Hidden Defect within the respective aforementioned periods, it shall be deemed as Kitov having accepted the relevant consignment.",Yes,KitovPharmaLtd_20190326_20-F_EX-4.15_11584449_EX-4.15_Manufacturing Agreement.pdf,test
64,"For ninety (90) days after delivery of a Product to Distributor, Developer warrants that media upon which the Products are delivered shall be of good quality and workmanship.",Yes,HYPERIONSOFTWARECORP_09_28_1994-EX-10.47-EXCLUSIVE DISTRIBUTOR AGREEMENT.PDF,test
65,"Except in the case of latent defects as described in Section 7.3, each shipment of Miltenyi Products shall be deemed accepted by Bellicum if Bellicum or its designated recipient of the shipment does not provide Miltenyi with written notice of rejection (a ""Rejection Notice"") within [...***...] days from the date of receipt of the relevant shipment of Miltenyi Product, describing the reasons for the rejection and the non-conforming characteristics of such Rejected Product in reasonable detail.",Yes,"BELLICUMPHARMACEUTICALS,INC_05_07_2019-EX-10.1-Supply Agreement.PDF",test
66,"In addition to the written limited warranty provided by Cisco with its Products, such warranty statement shall apply to Distributor during the period between when it receives a Product and when it resells or redistributes such Product,",Yes,ScansourceInc_20190822_10-K_EX-10.38_11793958_EX-10.38_Distributor Agreement1.pdf,test
67,Notification to Miltenyi by Bellicum must occur within [...***...] days after Bellicum or Bellicum's designated recipient of the shipment becomes aware or reasonably should have become aware that the Miltenyi Product fails to comply with the Miltenyi Product Warranty.,Yes,"BELLICUMPHARMACEUTICALS,INC_05_07_2019-EX-10.1-Supply Agreement.PDF",test
68,E.piphany warrants the Application media is free from material defects in materials and workmanship under normal use for ninety (90) days from the applicable Order Form.,Yes,"OASYSMOBILE,INC_07_05_2001-EX-10.17-OUTSOURCING AGREEMENT.PDF",test
69,"Wireless Links (WLI) warrants to the original end user purchaser (""You"") that the Equipment will be free from defects in workmanship and materials (""Limited Warranty"") for a period of one (1) year from the date of the purchase of the Equipment (the ""Warranty Period"").",Yes,"VISIUMTECHNOLOGIES,INC_10_20_2004-EX-10.20-DISTRIBUTOR AGREEMENT.PDF",test
70,All of the above described warranty periods will commence on the date that the Products containing the above Parts are delivered to IBM.,Yes,MANUFACTURERSSERVICESLTD_06_05_2000-EX-10.14-OUTSOURCING AGREEMENT.PDF,test
71,"In the event XENCOR rejects the Product for Obvious Defects or Latent Defects as provided above, BII shall have the right to sample and retest the Product, which shall be done as soon as<omitted>practicable, provided that, if BII does not notify XENCOR in writing of its election to retest the Product within [...***...] after notice of rejection from XENCOR, BII shall be deemed to agree with XENCOR's rejection of the Product. I",Yes,XENCORINC_10_25_2013-EX-10.24-COLLABORATION AGREEMENT (3).PDF,test
72,"The warranty period for all Material (excluding AT&T Provided Equipment) shall commence upon Delivery of such Material to Vendor from the OEM and shall continue for a period equal to the longer of (i) [***] or (ii) the applicable warranty period actually received by Vendor from the OEM for such Material Vendor acquired directly from the OEM, including the Vendor Provided Equipment as defined in the Build Addendum (the ""Material Warranty Period"").",Yes,AtnInternationalInc_20191108_10-Q_EX-10.1_11878541_EX-10.1_Maintenance Agreement.pdf,test
73,"Notwithstanding Section 4.6.2, for a period of 10 years following Installation of a System, Accuray will provide to Customer, without charge, Bug Fixes with respect to any software included in the System.",Yes,ACCURAYINC_09_01_2010-EX-10.31-DISTRIBUTOR AGREEMENT.PDF,test
