index,text,answer,document_name,split
20,"Neither party shall, during the term of this Agreement and for one (1) year after its termination, solicit for hire as an employee, consultant or otherwise any of the other party's personnel who have had direct involvement with the Services, without such other party's express written consent, which shall not be unreasonably withheld.",Yes,MERITLIFEINSURANCECO_06_19_2020-EX-10.(XIV)-MASTER SERVICES AGREEMENT.PDF,test
21,"During the term of this Agreement and for a period of two (2) years after expiration or termination for any reason of this Agreement, Maimon agrees not to:<omitted>suggest to, induce or persuade any customer, client, vendor, supplier, employee, consultant or agent of the Company to terminate or diminish its relationship with the Company.",Yes,SCOUTCAMINC_05_12_2020-EX-10.22-SERVICES AGREEMENT.PDF,test
22,"You covenant and agree that during the term of this Agreement, and subject to the post-termination provisions contained herein, You shall not, except as otherwise approved in writing by AIRSOPURE, either directly or indirectly:<omitted>B. Employ or seek to employ any person who is at that time employed by AIRSOPURE or by another AIRSOPURE franchisee or induce such person to leave his or her employment.",Yes,AIRTECHINTERNATIONALGROUPINC_05_08_2000-EX-10.4-FRANCHISE AGREEMENT.PDF,test
23,"During the term of employment and for one (1) year thereafter, the Executive will not directly or indirectly, either themselves or through others, encourage or solicit any employee of the Company to leave the Company for any reason. This obligation shall not affect any responsibility the Executive has as an employee of the Company with respect to the bona fide hiring and firing of Company personnel.",Yes,"THERAVANCEBIOPHARMA,INC_05_08_2020-EX-10.2-SERVICE AGREEMENT.PDF",test
24,"Each Party agrees that during the term of this Agreement and for a period of twelve (12) consecutive months thereafter they shall not, directly, solicit, engage, compensate, induce in any way or hire for employment or other representation, any officer, employee, consultant or other representative employed or retained by the other Party or assist any other person or entity to do any of the foregoing.",Yes,VitalibisInc_20180316_8-K_EX-10.2_11100168_EX-10.2_Hosting Agreement.pdf,test
25,"CONSULTANT agrees that during its consultancy for REIT and for a period of twelve (12) months immediately following the termination of its consultancy with the Company for any reason, whether with or without cause, it will not, for itself or any other person or entity: (a) solicit, induce, recruit or encourage any of the Company's employees, contractors, independent contractors or any person who provides services to the Company to terminate or reduce their employment or other relationship with the Company; (b) hire any individual who is (or was within the six (6) months immediately preceding such hiring, unless such employee was terminated from such employment by Company) an employee, exclusive contractor, or exclusive independent contractor of the Company; or (c) attempt to do any of the foregoing.",Yes,"MEDALISTDIVERSIFIEDREIT,INC_05_18_2020-EX-10.1-CONSULTING AGREEMENT.PDF",test
26,"In the event of a Vert-Non-Renewal Election, in addition to any rights or remedies that may be available to Converge under the Subscription License Agreement, the provisions of Section 8 above shall cease to apply with respect to Converge's solicitation or encouragement of any of the VNE Service Personnel to terminate their employment or independent contracting relationship with VNE and become an employee or independent contractor of Converge or its Affiliate.",Yes,VERTICALNETINC_04_01_2002-EX-10.19-MAINTENANCE AND SUPPORT AGREEMENT.PDF,test
27,"During the Term of this Agreement and for a period of one year thereafter, Converge and Vert each agree not to directly or indirectly solicit, encourage or cause others to solicit or encourage any employees or individual independent contractors of the other party to terminate their employment or independent contracting relationship with the other party and become an employee or independent contractor of the soliciting party or its Affiliate. This provision does not prohibit a party's responding to unsolicited employment inquiries and/or any<omitted>indirect solicitations and other employment activities (e.g., job postings, advertising of positions) that are not specifically targeted at any particular individual.",Yes,VERTICALNETINC_04_01_2002-EX-10.19-MAINTENANCE AND SUPPORT AGREEMENT.PDF,test
28,"During the term and for a period of [***] thereafter, neither party shall solicit, induce, encourage or attempt to induce or encourage any employee of the other party with whom such party has had direct contact to terminate his or her employment with such other party or to breach any other obligation to such other party.",Yes,FUSIONPHARMACEUTICALSINC_06_05_2020-EX-10.17-Supply Agreement - FUSION.PDF,test
29,"You covenant that during the term of this Agreement, except as otherwise approved in writing by us, you will not, either directly or indirectly, for yourself, or through, on behalf of, or in conjunction with any person, persons, partnership, corporation or company:<omitted>2. Employ or seek to employ any person who is at that time employed by us, our affiliates, or by any other franchisee of ours, or otherwise directly or indirectly induce or seek to induce such person to leave his or her employment thereat.",Yes,BUFFALOWILDWINGSINC_06_05_1998-EX-10.3-FRANCHISE AGREEMENT.PDF,test
30,"During the term hereof and for a period of two years following termination, ICC, any of their Affiliates, or any of their respective officers, directors, employees, agents, or representatives will: 8.07.1.1 knowingly and intentionally interfere in any way with the contractual relationships existing between or among any of the PHL Parties or their Affiliates (as the case may be), on the one hand, and any officer, director, employee, agent, or other representative of any of the PHL Parties or their Affiliates assigned to assist the Parties or their Affiliates in connection with the negotiation and implementation of the GIE and any Transaction Document, or the sales and marketing of the GIE (""PHL GIE Persons""), on the other; 8.07.1.2 knowingly and intentionally induce, solicit, or encourage PHL GIE Persons to terminate their respective contracts, or otherwise change their relationship, with any of the PHL Parties or their Affiliates; or 8.07.1.3 without the prior written consent of the PHL Parties, employ or otherwise contract with any PHL GIE Persons.",Yes,PHLVARIABLEINSURANCECOCT_08_17_2009-EX-10.1-STRATEGIC ALLIANCE AGREEMENT.PDF,test
31,"Member covenants and agrees that during the term of the Franchise Agreement, except as otherwise approved in writing by Franchisor, Member will not, either directly or indirectly, for itself, or through, on behalf of, or in conjunction with any person, persons, partnership, corporation, or entity:<omitted>(ii) Employ or seek to employ any person who is at that time employed by Franchisor, Franchisee, any other franchisee, master franchisee, developer, or development agent, or otherwise directly or indirectly induce such person to leave his or her employment; or",Yes,"GOOSEHEADINSURANCE,INC_04_02_2018-EX-10.6-Franchise Agreement.PDF",test
32,"Distributor agrees that, without the prior written consent of the Vendor, for a period beginning from the date of this Agreement and ending three (3) years after the termination of this Agreement, neither Distributor nor any of its affiliates or representatives will: (1) employ or solicit to employ any of the employees of Vendor; or (2) encourage of the employees of the Vendor or its subsidiaries to leave the employment of Vendor; provided, however, this Section shall not apply to any such employee who has been terminated by or left the employment of Vendor prior to the Effective Date or, if employed by Vendor as of the Effective Date, any employee who has not been employed by Vendor for at least one (1) year after the end of such employment.",Yes,ENTERTAINMENTGAMINGASIAINC_02_15_2005-EX-10.5-DISTRIBUTOR AGREEMENT.PDF,test
33,"Each of EA, Farids and the Company shall not, and shall cause their respective controlled Affiliates to not, either directly or indirectly solicit, hire, or contract with any of the employees of the other party or its Affiliates during the Term (as defined in the Exclusive Supplier Operating Agreement) and for one (1) year following the termination or expiration thereof; provided that this Section 8.9(a) shall not apply with respect to any such employee who employment with the other party and its Affiliates has been terminated for a period in excess of nine (9) months.",Yes,"ROCKYMOUNTAINCHOCOLATEFACTORY,INC_12_23_2019-EX-10.2-STRATEGIC ALLIANCE AGREEMENT.PDF",test
34,Manufacturer may terminate its obligation to provide any Technical Support with respect to the applicable Product under this Agreement if Customer or any of its Affiliates hires any Manufacturer Personnel involved in providing Technical Support to Customer hereunder (without limiting any applicable non-solicitation obligations of Customer pursuant to the Business Combination Agreement).,Yes,UpjohnInc_20200121_10-12G_EX-2.6_11948692_EX-2.6_Manufacturing Agreement_ Supply Agreement.pdf,test
35,"During the Term and for a period of twelve (12) months thereafter Network Affiliate will not, without NCM's prior written consent, either alone or in concert with others directly or indirectly solicit, entice, induce, or encourage: (i) any employee, contractor or agent of NCM to terminate his or her employment, contractor or agency relationship with NCM,",Yes,DigitalCinemaDestinationsCorp_20111220_S-1_EX-10.10_7346719_EX-10.10_Affiliate Agreement.pdf,test
36,"You hereby agree with the Company that to protect the Company's and any and all Group Company's business interests, customer connections and goodwill and the stability of its or their workforce, that you will not during the Restricted Period (and in respect of sub-paragraph 14.2(f) below only, at any time):<omitted>(d) either on your own account or for any person, firm or company directly or indirectly solicit or entice away or endeavour to solicit or entice away any director or senior employee of the Company or any Group Company employed in a managerial, scientific or technical role with whom you have had material personal dealings in the twelve (12) months prior to the Termination Date;",Yes,BICYCLETHERAPEUTICSPLC_03_10_2020-EX-10.11-SERVICE AGREEMENT.PDF,test
37,"AVDU agrees that for a twenty four months (24) following the execution of this Agreement, AVDU shall not, without UTEK's prior written consent, directly or indirectly solicit for employment any present employee of UTEK, or request induce or advise any employee of UTEK to leave the employ of UTEK.",Yes,ORBSATCORP_08_17_2007-EX-7.3-STRATEGIC ALLIANCE AGREEMENT.PDF,test
38,"During the Term and any renewal terms of the Agreement, and for a period of one (1) year following the expiration or earlier termination thereof, Customer shall not, whether for its own account or for the account of any other person or entity, interfere with the relationship of Kubient with, or endeavor to entice away from Kubient, any person or entity who was or is a an employee or Third-Party of Kubient.",Yes,"KUBIENT,INC_07_02_2020-EX-10.14-MASTER SERVICES AGREEMENT_Part2.pdf",test
39,"Accordingly, you covenant and agree that, during the term of this Agreement and for a continuous period of two (2) years after the expiration or termination of this Agreement, and/or a transfer as contemplated in Section 16 above, you will not directly, indirectly, for yourself, or through, on behalf of, or in conjunction with any party, in any manner whatsoever, do any of the following:<omitted>19.3.2 Employ or seek to employ any person who is then employed by us or any other Goosehead Business franchisee or developer, or otherwise directly or indirectly induce such person to leave his or her employment. In addition to any other rights and remedies available to us under this Agreement, in the event of a violation of this Section, we will have the right to require you to pay to us (or such other Goosehead Business developer or franchisee, as the case may be) an amount equal to three times the annual salary of the person(s) involved in such violation, plus an amount equal to our costs and attorney's fees incurred in connection with such violation.",Yes,"GOOSEHEADINSURANCE,INC_04_02_2018-EX-10.6-Franchise Agreement.PDF",test
40,"Each Seller agrees that for a period commencing on the Effective Date and ending three years after the Closing Date (the ""Non-Solicit Period""), each Seller shall not, directly or indirectly: (i) induce, solicit, recruit or attempt to persuade any employee of the Combined Business to terminate his or her employment with the Buyer or any of its subsidiaries, or (ii) solicit the employment of any of the employees of the Combined Business.",Yes,Quaker Chemical Corporation - NON COMPETITION AND NON SOLICITATION AGREEMENT.PDF,test
41,"Vendor agrees that, without the prior written consent of the Distributor, for a period beginning from the date of this Agreement and ending three (3) years after the termination of this Agreement, neither Vendor nor any of its affiliates or representatives will: (1) employ or solicit to employ any of the employees of Distributor; or (2) encourage of the employees of the Distributor or its subsidiaries to leave the employment of Distributor; provided, however, this Section shall not apply to any such employee who has been terminated by or left the employment of Distributor prior to the Effective Date or, if employed by Distributor as of the Effective Date, any employee who has not been employed by Distributor for at least one (1) year after the end of such employment.",Yes,ENTERTAINMENTGAMINGASIAINC_02_15_2005-EX-10.5-DISTRIBUTOR AGREEMENT.PDF,test
42,"Further, during the Non-Competition Period, Rubicon shall not solicit any employee of ISA or any employee of any ISA Client.",Yes,"DUOSTECHNOLOGIESGROUP,INC_04_21_2009-EX-10.1-STRATEGIC ALLIANCE AGREEMENT.PDF",test
43,"From the Effective Date and for twelve (12) months after the termination of this Agreement (the ""Restricted Period""), Consultant shall not, without Aduro's prior written consent, directly or indirectly, solicit or encourage any employee or contractor of Aduro or its affiliates to terminate employment with, or cease providing Services to, Aduro or its affiliates.",Yes,"ADUROBIOTECH,INC_06_02_2020-EX-10.7-CONSULTING AGREEMENT.PDF",test
44,"Without the prior written consent of the other Party, a Party shall not at any time while this Agreement is in force and for a one-year period after termination of this Agreement either for itself or on behalf of any other company solicit, induce or cause any employee of the other Party or any Affiliated Company of this other Party who has been a representative of or employed by the other Party in connection with this Agreement to leave such employment.",Yes,PareteumCorp_20081001_8-K_EX-99.1_2654808_EX-99.1_Hosting Agreement.pdf,test
45,"During the term of this Agreement and for a period of [***] thereafter, neither Party nor its controlled Affiliates will, without the prior written consent of the other Party, directly or indirectly solicit for employment any then-current employee of the other Party or its controlled Affiliates; [***].",Yes,"PHREESIA,INC_05_28_2019-EX-10.18-STRATEGIC ALLIANCE AGREEMENT.PDF",test
46,"During the Term of this Agreement and during the three year period after the expiration or termination of this Agreement, the Licensee will not solicit any person employed by Licensor and/or its Affiliates to leave his or her employment with Licensor.",Yes,SFGFINANCIALCORP_05_12_2009-EX-10.1-SOFTWARE LICENSE AND MAINTENANCE AGREEMENT.PDF,test
47,"During the Consultation Period and for a period of one year thereafter, the Consultant shall not, either alone or in association with others, (i) solicit, or permit any organization directly or indirectly controlled by the Consultant to solicit, any employee of the Company to leave the employ of the Company; or (ii) solicit for employment, hire or engage as an independent contractor, or permit any organization directly or indirectly controlled by the Consultant to solicit for employment, hire or engage as an independent contractor, any person who is employed or engaged by the Company; provided, that this clause (ii) shall not apply to any individual whose employment with the Company has been terminated for a period of six months or longer.",Yes,PANDIONTHERAPEUTICSHOLDCOLLC_05_22_2020-EX-10.17-CONSULTING AGREEMENT.PDF,test
48,"During the term of this Agreement and for a period of one year thereafter, both parties agree not to hire or allow its respective affiliates to hire any employee of the other party, or any person who was an employee of the other party during the previous six months and who was directly involved in the provision of services under this Agreement.",Yes,SPARKLINGSPRINGWATERHOLDINGSLTD_07_03_2002-EX-10.13-SOFTWARE LICENSE AND MAINTENANCE AGREEMENT.PDF,test
49,"Notwithstanding the above, Sellers shall not be restricted from (1) soliciting for employment or hiring former employees of Buyer or the Company (including their respective subsidiaries) whose employment was terminated by Buyer or the Company (including their respective subsidiaries) at least six months prior to such initial solicitation by such Seller or (2) soliciting employees of the Combined Business by means of a general solicitation through a public medium or general or mass mailing that is not specifically targeted at employees or former<omitted>employees of the Combined Business; provided, however, that this clause (2) shall not permit any Seller to hire any such employees during the Non-Solicit Period.",Yes,Quaker Chemical Corporation - NON COMPETITION AND NON SOLICITATION AGREEMENT.PDF,test
50,"Each Party agrees that, during the [***] ([***]) [***] period starting from the Effective Date, such Party will not, directly or indirectly, solicit for employment any employee of the other Party or its Affiliates or otherwise induce or attempt to induce such employees to terminate their employment with such other Party or such other Party's Affiliates; provided, however, that general public solicitations and advertisements not directed at employees of the other Party, and the extension of offers to persons who respond to such general solicitations and advertisements, will not be deemed violations of this provision.",Yes,CoherusBiosciencesInc_20200227_10-K_EX-10.29_12021376_EX-10.29_Development Agreement.pdf,test
51,"The Executive agrees and undertakes with the Company acting on behalf of itself and as agent for each Group Company that he will not in any Relevant Capacity at any time during the Restricted Period:<omitted>(e) solicit, entice or encourage or attempt to solicit, entice or encourage any Key Individual to leave the employment of the Company or any Relevant Group Company (whether or not such person would commit any breach of his contract of employment by doing so);",Yes,WPPPLC_04_30_2020-EX-4.28-SERVICE AGREEMENT.PDF,test
52,"In the event that a Party solicits and then hires an employee of the other Party in violation of this Section 14.4 (Non-Solicit), the hiring Party shall, [***], within [***] ([***]) days of such hire, pay the other Party an amount equal to the [***] cash compensation actually paid to the individual<omitted>([***]) by the non-hiring Party in the immediately prior calendar year and, further, if the individual solicited and then hired in violation of this is a Key Person under Section 5.4.1(b) (Dedicated FTEs; Key Persons), then BLI shall have [***] ([***]) months to identify an employee as the individual to replace such Key Person and any (a) [***] or (b) [***], in each case (a)-(b), to the extent due to the absence of such Key Person performing a Workflow Development Plan upon which the Key Person was engaged, shall be deemed waived for that [***] month period.",Yes,"BERKELEYLIGHTS,INC_06_26_2020-EX-10.12-COLLABORATION AGREEMENT.PDF",test
53,"In consideration for such training, trade secrets and confidential information, you and your principals agree that during the term of this Agreement, and for a continuous uninterrupted period commencing upon expiration or termination of this Agreement, regardless of the cause for termination, and continuing for a period of three (3) years thereafter, neither you nor your principals shall, directly or indirectly, for themselves, or through, on behalf of, or in conjunction with any person, persons, partnership, limited liability company or corporation:<omitted>7.1.2 Employ or seek to employ any person who is at that time employed by us or by any other master franchisee or unit franchisee in the System, or otherwise directly or indirectly induce such person to leave his or her employment without our written consent.",Yes,SoupmanInc_20150814_8-K_EX-10.1_9230148_EX-10.1_Franchise Agreement1.pdf,test
54,"The Agent agrees that for the duration of the Noncompetition Period, without the prior written consent of Monsanto, it will not, nor will it permit any of its Affiliates to (i) solicit for employment any person then employed who works primarily with Roundup Products or with other products with Lawn & Garden Uses (""Lawn & Garden Employee"") by Monsanto or any of its Affiliates or (ii) knowingly employ any Lawn & Garden Employee of Monsanto or any of its Affiliates who voluntarily terminates such employment with Monsanto (or such Affiliate) after the Effective Date, until three months have passed following termination of such employment.",Yes,Monsanto Company - SECOND A&R EXCLUSIVE AGENCY AND MARKETING AGREEMENT .PDF,test
55,"The Contractor and the Customer will not be allowed to employ employees of the other party, directly or indirectly, for one (1) year from the date the employee has ceased to be employed by the other party.",Yes,InmodeLtd_20190729_F-1A_EX-10.9_11743243_EX-10.9_Manufacturing Agreement.pdf,test
56,"In the event Subcontractor directly employs or contracts with an employee of EDGE without the consent of EDGE, Subcontractor shall pay as liquidated damages two times the then monthly salary of the employee for a three-month period of time.",Yes,"FTENETWORKS,INC_02_18_2016-EX-99.4-STRATEGIC ALLIANCE AGREEMENT.PDF",test
57,"Monsanto agrees that for the duration of the Noncompetition Period and for the two years thereafter, without the prior written consent of the Agent, it will not, nor will it permit any of its Affiliates to (i) solicit for employment any person<omitted>then employed by the Agent or any of its Affiliates or (ii) knowingly employ any employee of the Agent or any of its Affiliates who voluntarily terminates such employment with the Agent (or such Affiliate) after the Effective Date, until three months have passed following termination of such employment.",Yes,Monsanto Company - SECOND A&R EXCLUSIVE AGENCY AND MARKETING AGREEMENT .PDF,test
58,"Both Parties agree that during the Term of this Agreement and for a period of two (2) years following the termination, both Parties will not (i) solicit, encourage, or take any other action, which is intended, directly or indirectly, to induce any employee to terminate his or her employment with a Party; or (ii) interfere in any manner with the contractual or employment relationship between the Parties and any their employees.",Yes,LECLANCHÉ S.A. - JOINT DEVELOPMENT AND MARKETING AGREEMENT.PDF,test
59,"During the Term, and for a period of one year following the termination or expiration of this Agreement, Reseller will not, directly or indirectly, make an offer of employment to any current employee of TouchStar or otherwise encourage or solicit any current employee of TouchStar to leave the employ of TouchStar for any reason, or to devote less than all of such employee's efforts to the affairs of TouchStar, without (a) the prior written agreement of TouchStar, which TouchStar may grant in its sole discretion, and (b) the payment by Reseller to TouchStar of a mutually agreeable severance fee.",Yes,WORLDWIDESTRATEGIESINC_11_02_2005-EX-10-RESELLER AGREEMENT.PDF,test
60,"During the Term and any renewal terms of the Agreement, and for a period of one (1) year following the expiration or earlier termination thereof, Customer shall not, without Kubient's prior written consent, directly or indirectly (i) solicit or encourage any person to leave the employment or other service of Kubient; or (ii) hire, on behalf of Customer or any other person or entity, any person who has left the employment of Kubient within the one (1) year period following the termination or end of that person's employment.",Yes,"KUBIENT,INC_07_02_2020-EX-10.14-MASTER SERVICES AGREEMENT_Part2.pdf",test
