index,text,answer,document_name,split
6,"Subject to the second sentence of this Section 15.2.2, Bioeq may notify Licensee of its intent to terminate this Agreement anytime within thirty ([***]) days following the end of any [***] ([***]) month time period starting [***] ([***]) months after the First Commercial Sale of the first [***] Product in the Field in the Territory upon written notice to Licensee, if Licensee, with respect to its sales of Licensed Products in the Field in the Territory, has not achieved an average market share of at least [***] percent ([***]%) of the [***] (such market excluding for clarity in all cases [***]), calculated based on [***] in the Field in the Territory in the [***] ([***]) months prior to the end of such [***] ([***]) month time period (i.e., for example, in months [***] of the [***] after the First Commercial Sale of such [***] Product) (Minimum Market Share Requirement); upon Licensee's receipt of such notice from Bioeq, if Licensee does not achieve the Minimum Market Share Requirement, applied mutatis mutandis, during the subsequent [***] ([***]) months period following its receipt of such notice from Bioeq (Licensee Cure Period), Bioeq may terminate this Agreement upon written notice to Licensee; provided further, that the termination right described in this Section 15.2.2 shall apply only if [***], and provided further that such failure of Licensee to achieve the Minimum Market Share Requirement (i) is not due to any [***] (including [***]); (ii) not due to any [***] Bioeq's right to notify Licensee of its intent to terminate this Agreement in accordance with the first sentence of this Section 15.2.2 shall apply only until [***] ([***]) days after the [***] ([***]) anniversary of the First Commercial Sale of the first [***] Product in the Field in the Territory, after which Bioeq shall have no further rights under this Section 15.2.2.",Yes,CoherusBiosciencesInc_20200227_10-K_EX-10.29_12021376_EX-10.29_Development Agreement.pdf,test
7,"In the event the Company fails to sell the required minimum number of the Shares by the date when such sales must be completed, in accordance with the provisions of the Plan or as required by the Conversion Regulations, and applicable law, this Agreement shall terminate upon refund by the Company to each person who has subscribed for or ordered any of the Shares the full amount which it may have received from such person, together with interest as provided in the Prospectus, and no party to this Agreement shall have any obligation to the other hereunder, except as set forth in Sections 2(a) and (d), 7, 9 and 10 hereof.",Yes,"ATHENSBANCSHARESCORP_11_02_2009-EX-1.2-AGENCY AGREEMENT , 2009.PDF",test
8,"During the Term of this Agreement, Impresse agrees to purchase from VerticalNet Banners and Newsletters for a total price of at least $[*] as set forth below in this Section 4.3 [BANNER/NEWSLETTER PURCHASE COMMITMENT].",Yes,ImpresseCorp_20000322_S-1A_EX-10.11_5199234_EX-10.11_Co-Branding Agreement.pdf,test
9,"Excite guarantees that it will deliver [*] ""Click-throughs"" on the promotional placements and advertising banners described in Section 1 (a) - (d) in the first year of the term of the Agreement by delivering [*] of the annual guaranteed ""Click-throughs"" in the first quarter of the first year of the term of the Agreement, a cumulative total of [*] of the annual guaranteed ""Click-throughs"" in the second quarter of the first year of the term of the Agreement, a cumulative total of [*] of the annual guaranteed ""Click-throughs"" in the third quarter of the first year of the term of the Agreement and a cumulative total of 100% of the annual guaranteed ""Click-throughs"" in the fourth quarter of the first year of the term of the Agreement.",Yes,NETGROCERINC_07_31_1998-EX-10.15-SPONSORSHIP AGREEMENT.PDF,test
10,"Notwithstanding the foregoing, Excite@Home agrees that emails shall be sent at least once per month to at least 50% of the Program Members with at least five (5) merchant offers.",Yes,InvendaCorp_20000828_S-1A_EX-10.2_2588206_EX-10.2_Co-Branding Agreement.pdf,test
11,"In the event the Company is unable to sell a minimum of Shares within the period herein provided, this Agreement shall terminate and the Company shall refund to any persons who have subscribed for any of the Shares the full amount which it may have received from them plus accrued interest, as set forth in the Prospectus; and none of the parties to this Agreement shall have any obligation to the other parties hereunder, except as set forth in this Section 2 and in Sections 7, 9 and 10 hereof",Yes,"ATHENSBANCSHARESCORP_11_02_2009-EX-1.2-AGENCY AGREEMENT , 2009.PDF",test
12,"""Minimum Revenue Targets"" shall mean: (i) in the first (1st) year of the Term, Aggregate Revenues of not less than Nine Million Dollars ($9,000,000) and (ii) in the second (2nd) year of the Term, Aggregate Revenues of not less than Twelve Million Dollars ($12,000,000).",Yes,BEYONDCOMCORP_08_03_2000-EX-10.2-CO-HOSTING AGREEMENT.PDF,test
13,"In addition to The Original Soupman business you must own and continuously operate, you must sell and have open the minimum number of The Original Soupman businesses as set forth on Attachment E hereto (the ""Minimum Development Quota"") by the dates set forth on such Attachment.",Yes,SoupmanInc_20150814_8-K_EX-10.1_9230148_EX-10.1_Franchise Agreement1.pdf,test
14,MediWound undertakes to order at least [***]% of the Annual Forecast per each year.,Yes,MEDIWOUNDLTD_01_15_2014-EX-10.6-SUPPLY AGREEMENT.PDF,test
15,"Failure of Distributor to purchase the Minimum Purchase Quantities for any Contract Year, shall be considered a material breach of this Agreement.",Yes,StaarSurgicalCompany_20180801_10-Q_EX-10.37_11289449_EX-10.37_Distributor Agreement.pdf,test
16,"In the event EFS does not meet the full amount of the Minimum Royalty during the applicable Year in which such Minimum Royalty was owed to Client, EFS will not be permitted to offset the shortfall with any overages from any previous or subsequent Year, and a new Minimum Royalty will be due as set forth in this Section 6.2.",Yes,PlayboyEnterprisesInc_20090220_10-QA_EX-10.2_4091580_EX-10.2_Content License Agreement_ Marketing Agreement_ Sales-Purchase Agreement1.pdf,test
17,"If BLI has Substantially Completed at least [***] ([***]) [***] Workflows within the first [***] ([***]) Contract Years, then the Minimum Cumulative Purchase Commitment as of the Contract Year (which may include a portion of a full Contract Year) that is the last Contract Year during the Term pursuant to the terms of this Agreement shall change from $109 million (as currently reflected in Table 7.2.2) to $150 million.",Yes,"BERKELEYLIGHTS,INC_06_26_2020-EX-10.12-COLLABORATION AGREEMENT.PDF",test
18,"If, as of the end of any period of the immediately previous four consecutive Agreement Quarters, Promotion Net Sales for such period are less than $[***], either party shall have the right to terminate this Agreement on 120 days' prior written notice to the other party, which notice may not be given before the third anniversary of the Promotion Commencement Date.",Yes,KINGPHARMACEUTICALSINC_08_09_2006-EX-10.1-PROMOTION AGREEMENT.PDF,test
19,"Table A-9 contains the nominal frequency, power, and duration requirements for ------------------------------------------------ Minimum Maximum Unit --------------------------------------------------------------------- Frequency 2085 2115 Hz --------------------------------------------------------------------- Duration 2.6 4.0 seconds --------------------------------------------------------------------- Power -18.0 -6.0 dBm0 --------------------------------------------------------------------- generating modem tones as derived from V.25 and G.164.",Yes,SUMMAFOURINC_06_19_1998-EX-10.3-SOFTWARE LICENSE AND MAINTENANCE AGREEMENT.PDF,test
20,"COMWARE must purchase order a minimum of $4,200 worth of Products per month during the Renewal Period TO maintain the terms and conditions of this Agreement.",Yes,"OPTIMIZEDTRANSPORTATIONMANAGEMENT,INC_07_26_2000-EX-6.6-DISTRIBUTOR AGREEMENT.PDF",test
21,"Subject to the terms of this Agreement (including the remainder of this Section 7.2.2 (Contract Year Purchase Targets and Commitments)), for each Contract Year, Ginkgo shall [***] make Development Purchases and Production Purchases from BLI in the amounts set forth in the<omitted>""Development Purchase Commitment"" and ""Production Purchase Target"" columns respectively in Table 7.2.2 with respect to such Contract Year:",Yes,"BERKELEYLIGHTS,INC_06_26_2020-EX-10.12-COLLABORATION AGREEMENT.PDF",test
22,"Subject to Ginkgo's obligation to satisfy the Minimum Cumulative Purchase Commitment for a Contract Year, with respect to the second [***] Contract Years), Ginkgo's Production Purchase Targets for the [***] Contract Years as set forth in Table 7.2.2 are [***], and the Parties expressly acknowledge and agree that [***].",Yes,"BERKELEYLIGHTS,INC_06_26_2020-EX-10.12-COLLABORATION AGREEMENT.PDF",test
23,"To provide a minimum of seven thousand (7000) acres for the Primary Project to be identified by each individual lot, including size, and its placement in the annual rotation as per SCHEDULE A.",Yes,"NOVOINTEGRATEDSCIENCES,INC_12_23_2019-EX-10.1-JOINT VENTURE AGREEMENT.PDF",test
24,"For clarity, (i) Company must achieve all of the applicable foregoing minimum requirements in order to avoid giving rise to Janssen's rights and remedies under this Section 3.2.3, and (ii) such rights shall be in addition to any other rights and remedies that may be available to Janssen under applicable Laws in the event of any such failure on the part of Company.",Yes,IMMUNOMEDICSINC_08_07_2019-EX-10.1-PROMOTION AGREEMENT.PDF,test
25,"In the event that King does not perform the PDE Minimum in any Agreement Quarter (the difference between such PDE Minimum and the number of PDEs actually conducted, the ""PDE Shortfall""), King will have until the end of the Agreement Quarter immediately following to cure its failure by providing a sufficient number of excess PDEs in the immediately following Agreement Quarter.",Yes,KINGPHARMACEUTICALSINC_08_09_2006-EX-10.1-PROMOTION AGREEMENT.PDF,test
26,"For any Product or Solution sold to any perspective clients introduced by Bravatek registered with Fazync via email to IHSI's CEO, Devon Jones, and delivered through Bravatek or a Fazync -designated distribution affiliate(s) or sales channel(s), Bravatek will receive a lead-finder fee, to be mutually discussed and finally decided by Fazync at the range of minimum of 10% to maximum of 20% of project revenue, with an exact fee to be depending upon the overall project sales margin and cost of development and delivery of each project, payable NET 30 days after each client payment on delivered products received at Fazync bank account.",Yes,"INTELLIGENTHIGHWAYSOLUTIONS,INC_01_18_2018-EX-10.1-Strategic Alliance Agreement.PDF",test
27,"For each twelve-month period following the Effective Date during the Term, and as long as Network Affiliate's attendance base in the Theatres for the twelve (12) month period is equal to or greater than 400,000 patrons (the ""Base Amount""), the amount paid by NCM pursuant to Section 7.1(b) shall be not less than $ .17 per Theatre patron during such period with such amount increasing by 5% on each anniversary of the Effective Date (the ""Minimum Fee"").",Yes,DigitalCinemaDestinationsCorp_20111220_S-1_EX-10.10_7346719_EX-10.10_Affiliate Agreement.pdf,test
28,"These costs and charges are included in one or more of the following categories:<omitted>(ii) a minimum monthly fee (""Monthly Base Fee"") for certain bundled data processing Services, based on the volume of resource units used to provide such Services.",Yes,TRICITYBANKSHARESCORP_05_15_1998-EX-10-OUTSOURCING AGREEMENT.PDF,test
29,"""Minimum Quantity"" means [***] pounds of Terpene Product per Year, prorated for any partial Year included in the Term.<omitted>In the event that Flotek does not order the Minimum Quantity in a given Year, FCC may ship to Flotek the remaining quantity of Terpene Product prior to the end of such Year, and invoice Flotek as described in Section 6(c).",Yes,FLOTEKINDUSTRIESINCCN_05_09_2019-EX-10.1-SUPPLY AGREEMENT.PDF,test
30,Minimum Purchases referred to above will include the quantities of Miltenyi Product(s) ordered by Bellicum in accordance with applicable Forecasts that could not be supplied by Miltenyi.,Yes,"BELLICUMPHARMACEUTICALS,INC_05_07_2019-EX-10.1-Supply Agreement.PDF",test
31,"If the JVC fails to sell [one million dollars (US$ 1,000,000.00)] worth of Products in the Territory within [eighteen (18)] months from the date of execution of this Agreement, both the Parties will mutually discuss whether to continue or terminate the Agreement.",Yes,IMPCOTECHNOLOGIESINC_04_15_2003-EX-10.65-JOINT VENTURE AGREEMENT.PDF,test
32,"TPC agrees to guarantee to Consolidated Artists on behalf of Ogle a minimum Royalty Compensation of Twenty Thousand U.S. Dollars ($20,000) payable in four (4) equal installments of Five Thousand U.S. Dollars ($5,000) and due simultaneously with the Retainer Fee on or before the first (1st) day of February, May, August and November in each Contract Year.",Yes,TEARDROPGOLFCO_10_23_1996-EX-10.12-ENDORSEMENT AGREEMENT.PDF,test
33,"Affiliate shall actively promote the Service consistent with its business judgment, including the broadcast by each Station transmitting the Service of an average of at least ten (10) thirty (30)-second promotional announcements per week for the Service (""Promotional Spots"") on the Station's Primary Feed, including the Station's analog signal for so long as the Station broadcasts an analog signal, on a run-of- station basis, commencing no later than the first air date of the Service on the applicable Station.",Yes,TubeMediaCorp_20060310_8-K_EX-10.1_513921_EX-10.1_Affiliate Agreement.pdf,test
34,Integra shall use commercially reasonable efforts to Sell Treated Integra Products and Partially Treated Integra Products that generate payments to PcoMed of no less than the Minimum Payments applicable to each Minimum Payment Period.,Yes,SEASPINEHOLDINGSCORP_10_10_2018-EX-10.1-SUPPLY AGREEMENT.PDF,test
35,"During the Term of this Agreement, Premier shall be required to purchase a Minimum Annual Order Volume (""MAOV"") of [***] (""Units"") for each twelve-month period commencing July 1, 2017, and for the six-month period commencing July 1, 2022 and ending December 31, 2022, Premier will be required to purchase [***] Units (the twelve-month periods and the six month period are each a ""Contract Period"").",Yes,BellringBrandsInc_20190920_S-1_EX-10.12_11817081_EX-10.12_Manufacturing Agreement1.pdf,test
36,"If such Power Performance Warranty calculation indicates that the Actual kWh of the Bloom Systems was less than the Minimum kWh during such Power Performance Warranty Period, then Operator shall so notify Owner in writing of the basis of its determination and Owner may make a claim under Section 2.5.",Yes,BloomEnergyCorp_20180321_DRSA (on S-1)_EX-10_11240356_EX-10_Maintenance Agreement.pdf,test
37,"Diplomat agrees to pay KI, Inc. the minimum royalties set forth below as a minimum guarantee against royalties to be paid to KI, Inc. under subparagraph 3.(a), above: (1) 1st License Year (8/1/95 - 1/30/97): $ (2) 2nd License Year (2/1/97 - 1/30/98): $ (3) 3rd License Year (2/1/98 - 1/30/99): $ (4) 4th License Year (2/1/99 - 1/30/2000): $",Yes,AMBASSADOREYEWEARGROUPINC_11_17_1997-EX-10.28-ENDORSEMENT AGREEMENT.PDF,test
38,"The Transporter reserves the right to receive or reject a Hydrocarbon that fails to meet the minimum specified values; in case of reception, the Sender shall Pay the Transporter any costs incurred in the analysis and eventual treatment of this Hydrocarbon to place it within the required specifications or to implement the scheme required for its Transportation.",Yes,GRANTIERRAENERGYINC_05_07_2012-EX-10.6-TRANSPORTATION CONTRACT.PDF,test
39,"All interventions on site are subject to a minimum total charge of $2,000.",Yes,IMAGEWARESYSTEMSINC_12_20_1999-EX-10.22-MAINTENANCE AGREEMENT.PDF,test
40,"The Manufacturer hereby appoints the Customer to be the sole and exclusive agent for the promotion, sales, marketing, distribution and administration of the products listed in schedule A of this agreement based on minimum annual product purchase requirements as listed in Schedule B of this agreement.",Yes,AgapeAtpCorp_20191202_10-KA_EX-10.1_11911128_EX-10.1_Supply Agreement.pdf,test
41,theglobe shall provide a minimum of *** impressions per month of promotion for auctions on the Co-Branded Pages (including without limitation any of the foregoing).,Yes,TheglobeComInc_19990503_S-1A_EX-10.20_5416126_EX-10.20_Co-Branding Agreement.pdf,test
42,"During the Term and for a period of [***] ([***]) months following the Term of this Agreement, other than pursuant to Sections 13.3.2 (Effects of Termination Based Upon Ginkgo's Buy-Down Election) or 13.3.3 (Effects of Termination Based Upon an Uncured Ginkgo Breach, Insolvency or Force Majeure Event), BLI shall not, and shall cause its Affiliates not to, directly or indirectly, itself or with or through a Third Party, develop, configure, customize, license, sell, provide or otherwise give access to the Beacon Platform or any [***] to, [***] or its Affiliates for any use; provided that this restriction shall terminate as set forth in Section 13.3 (Effects of Expiration or Termination) or if Ginkgo has not satisfied its Minimum Cumulative Purchase Commitments (as such may be adjusted under this Agreement) for a full Contract Year, including [***] as permitted under Section 7.2.2(a) (Minimum Cumulative Purchase Commitments) or Section 7.2.2(b)(iii) (Development Purchase Commitments); provided that BLI will provide written notice to Ginkgo within [***] ([***]) days of the end of any Contract Year with respect to which BLI believes that Ginkgo has not satisfied its Minimum Cumulative Purchase Commitment.",Yes,"BERKELEYLIGHTS,INC_06_26_2020-EX-10.12-COLLABORATION AGREEMENT.PDF",test
43,"In the event that Zanotti fails to secure purchases amounting to the Minimum Order for any particular period, the exclusive supplier rights granted pursuant to this Article 2 shall become non- exclusive commencing immediately following such period in which the Minimum Order was not achieved and Aura shall have full discretion to purchase or otherwise obtain Product from sources other than Zanotti.",Yes,AURASYSTEMSINC_06_16_2010-EX-10.25-STRATEGIC ALLIANCE AGREEMENT.PDF,test
44,"Logo Size: The minimum logo size is 1"" or 25mm.",Yes,"ARMSTRONGFLOORING,INC_01_07_2019-EX-10.2-INTELLECTUAL PROPERTY AGREEMENT.PDF",test
45,"In the event the Company is unable to sell at least the total minimum of the Securities, as set forth on the cover page of the Prospectus, within the period herein provided, this Agreement shall terminate and the Company shall refund to any persons who have subscribed for any of the Securities the full amount which it may have received from them, together with interest as provided in the Prospectus, and no party to this Agreement shall have any obligation to the others hereunder, except for the obligations of the Company, the MHCs and the Bank as set forth in Sections 4, 6(a) and 7 hereof and the obligations of the Agent as provided in Sections 6(b) and 7 hereof.",Yes,ALLIANCEBANCORPINCOFPENNSYLVANIA_10_18_2006-EX-1.2-AGENCY AGREEMENT.PDF,test
46,"At a minimum, Company shall cause its Sales Force to satisfy the Minimum Number of Details Requirement, the Minimum Reach Requirement and, if applicable, the Minimum PDE Requirement and the Minimum Top Target Requirement set forth in Exhibit B in each Detailing Period.",Yes,IMMUNOMEDICSINC_08_07_2019-EX-10.1-PROMOTION AGREEMENT.PDF,test
47,A representative of BKC who shall make not less than two (2) one day visits to Poland per annum to provide the Franchisee with any requested reasonable operations or marketing guidance and advice.,Yes,INTERNATIONALFASTFOODCORP_04_04_1997-EX-99-FRANCHISE AGREEMENT.PDF,test
48,"At least eight (8) ""Service Days"", including but not limited to: 1. Production days. Up to four (4) production days (defined as a maximum of eight (8) consecutive hours each), with PAPA JOHN'S creative agency. 2. Personal appearances. CELEBRITY shall appear at least (each of the following not to exceed six (6) consecutive hours): (A) One (1) day engaging with franchisees and team members at company-wide event(s); (B) One (1) day visiting Papa John's Pizza stores, date and locations to be mutually agreed upon by the Parties; and (C) One (1) day at a community event, date and location to be mutually agreed upon by the Parties.",Yes,PapaJohnsInternationalInc_20190617_8-K_EX-10.1_11707365_EX-10.1_Endorsement Agreement.pdf,test
49,"In the event that the Minimum Royalty is met in any applicable Year, (i) EFS shall not be permitted to carry over any overages into the next Year and (ii) EFS will not be eligible for any refund from any Minimum Royalty or Royalty previously owed or paid to Client.",Yes,PlayboyEnterprisesInc_20090220_10-QA_EX-10.2_4091580_EX-10.2_Content License Agreement_ Marketing Agreement_ Sales-Purchase Agreement1.pdf,test
50,"EFS will commit to an annual Catalog budget equal to or greater than *****, which represents ***** of the actual amount spent by Client on the Catalogs for 2007.",Yes,PlayboyEnterprisesInc_20090220_10-QA_EX-10.2_4091580_EX-10.2_Content License Agreement_ Marketing Agreement_ Sales-Purchase Agreement1.pdf,test
51,"If you fail to improve your performance under such standards by at least ten percent (10%), and fail to meet or exceed the performance of the lowest twenty-five percent (25%) of all franchised Goosehead Businesses operating under the System in each subsequent fiscal quarter we may, in our discretion, place your agency in default status, which may result in termination pursuant to Section 17.3 below.",Yes,"GOOSEHEADINSURANCE,INC_04_02_2018-EX-10.6-Franchise Agreement.PDF",test
52,"Approved Copy § Minimum 3 topics to post · 1-2 paragraphs of content o Event promotion, Motivational and Real Estate Content o Approved Videos § Minimum 3 Videos · 60 seconds to 3 minutes + o Studio or in the field of Tarek · Event promotion, Motivational and Real Estate Content",Yes,LegacyEducationAllianceInc_20200330_10-K_EX-10.18_12090678_EX-10.18_Development Agreement.pdf,test
53,Licensor agrees that Duval must achieve and maintain Exempt Status on the PGA Tour throughout each Contract Year and must participate as a player in a minimum of fifteen (15) official PGA Tour events each Contract Year (Minimum Annual Performance Requirements).,Yes,MOSSIMOINC_04_14_2000-EX-10.14-ENDORSEMENT AGREEMENT.PDF,test
54,"Further, during the Term, except as otherwise provided herein, neither T&B nor any of its Affiliates may (1) offer to sell or sell any product or service that is the same or similar to the Products in the Exclusive Field of Use, or (2) contact, solicit, or direct any person or entity to contact or solicit, any of the customers of (or customers set forth in the Customer Data) for the purpose of providing any products or services that are the same or similar to the Products; provided, however, that T&B, in its sole and absolute discretion, shall have the right to terminate this Agreement, including all rights and licenses granted to LEA herein, if and as of the date that any monthly Royalty Payment (as defined in 9.3, below) payable to T&B does not exceed the Minimum Guaranteed Royalty for six (6) consecutive months.",Yes,LegacyEducationAllianceInc_20200330_10-K_EX-10.18_12090678_EX-10.18_Development Agreement.pdf,test
55,"The Minimum BCF shall be Three Million Seven Hundred Thousand Dollars ($3,700,000) for calendar year 2002 and shall be increased on January 1, 2003 and on each January 1 thereafter in an amount equal to the percentage increase in the Consumer Price Index (published by the U.S. Department of Labor, Bureau of Labor Statistics, Philadelphia Regional Office - All Urban Consumers for the United States - All Items) (the ""PI"") over the prior year.",Yes,NEXSTARFINANCEHOLDINGSINC_03_27_2002-EX-10.26-OUTSOURCING AGREEMENT.PDF,test
56,"Notwithstanding the foregoing, Women.com does guarantee a minimum of 13,000,000 impressions promoting eDiets per year on the Diet Center.",Yes,EdietsComInc_20001030_10QSB_EX-10.4_2606646_EX-10.4_Co-Branding Agreement.pdf,test
57,"If the aggregate actual number of Details for the Product made by the Sales Representatives for a Calendar Quarter is less than the Quarterly Minimum Details for such Calendar Quarter, then in calculating the promotion fee due under Section 6.1.1, the Applicable Percentage for such Calendar Quarter shall be reduced to a new percentage equal to [***].",Yes,DovaPharmaceuticalsInc_20181108_10-Q_EX-10.2_11414857_EX-10.2_Promotion Agreement.pdf,test
58,NFLA to feature Company on all social media channels a minimum of four (4) times per year.,Yes,GridironBionutrientsInc_20171206_8-K_EX-10.1_10972555_EX-10.1_Endorsement Agreement.pdf,test
59,"If Company fails to achieve the Minimum Number of Details Requirement, the Minimum Reach Requirement or, if applicable, the Minimum PDE Requirement or the Minimum Top Target Requirement in any Detailing Period, Janssen shall have the right to terminate this Agreement by giving thirty (30) days' notice, unless: (a) Company complied with and performed its Detailing activities in accordance with any Remediation Plans developed by Company and approved by Janssen during such Detailing Period; or (b) if (i) neither Party provided a Performance Failure Notice under Section 3.2.4 during such Detailing Period and (ii) Company performs additional Details in the first month after such Detailing Period such that, if such Details had been performed during such Detailing Period, they would have been sufficient to cure the failure to achieve the Minimum Number of Details Requirement, the Minimum Reach Requirement, the Minimum PDE Requirement or the Minimum Top Target Requirement, as applicable. To avoid double-counting, such additional Details will not be taken into account when determining whether Company satisfies the Minimum Number of Details Requirement, Minimum Reach Requirement or, if applicable, the Minimum PDE Requirement or the Minimum Top Target Requirement in the then-current Detailing Period.",Yes,IMMUNOMEDICSINC_08_07_2019-EX-10.1-PROMOTION AGREEMENT.PDF,test
60,DISTRIBUTOR agrees to satisfy the annual and quarterly sale targets for the Products set forth in Appendix 3 herein as mutually agreed to by the parties hereof.,Yes,NEOMEDIATECHNOLOGIESINC_12_15_2005-EX-16.1-DISTRIBUTOR AGREEMENT.PDF,test
61,"Failure to Make Guaranteed Minimum Purchases. Upon any failure by Distributor to make Gross Purchases in sufficient amounts to meet or exceed the applicable cumulative Guaranteed Minimum Purchases, WGT may, at its sole option and effective upon notice to Distributor, terminate this Agreement. Distributor shall pay WGT fifty percent (50%) of the unpaid balance of cumulative Guaranteed Minimum Purchase amounts as liquidated damages.",Yes,EUROPEANMICROHOLDINGSINC_03_06_1998-EX-10.6-DISTRIBUTOR AGREEMENT.PDF,test
