index,text,answer,document_name,split
16,"Within one year following completion of all activities under the Research Plan (the ""Selection Deadline""), Anixa, in good faith consultation with OntoChem, will have the right to select up to two hundred (200) Hit Compounds (each, a ""Selected Hit Compound""), by providing OntoChem with written notice of such Selected Hit Compound(s) (the ""Selection Notice""), and each Selected Hit Compound, along with all Variants of such Selected Hit Compound referenced in the Selection Notice, is hereby designated as a ""Lead Scaffold"" under this Agreement.",Yes,ANIXABIOSCIENCESINC_06_09_2020-EX-10.1-COLLABORATION AGREEMENT.PDF,test
17,"Maximum Daily Quantity (Dth/Day) per Location: Begin Date End Date Point(s) of Primary Receipt Point(s) of Primary Delivery MDQ Maximum Allowable Operating Pressure (MAOP) 11/01/2014 03/31/2015 SOUTH CHESTER 101,300 974 11/01/2014 03/31/2015 DEWARD 101,300 974 04/01/2015 10/31/2015 SOUTH CHESTER 0 974 11/01/2015 03/31/2016 SOUTH CHESTER 101,300 974 11/01/2015 03/31/2016 DEWARD 101,300 974 04/01/2016 10/31/2016 SOUTH CHESTER 0 974 11/01/2016 03/31/2017 SOUTH CHESTER 101,300 974 11/01/2016 03/31/2017 DEWARD 101,300 974 04/01/2017 10/31/2017 SOUTH CHESTER 0 974 11/01/2014 03/31/2015 FARWELL 101,300 974 04/01/2015 10/31/2015 FARWELL 0 974 11/01/2015 03/31/2016 FARWELL 101,300 974 04/01/2016 10/31/2016 FARWELL 0 974 11/01/2016 03/31/2017 FARWELL 101,300 974 04/01/2017 10/31/2017 FARWELL 0 974",Yes,TcPipelinesLp_20160226_10-K_EX-99.12_9454048_EX-99.12_Transportation Agreement.pdf,test
18,"T&B Personality shall make six (6) public appearances each year of the Term, including an appearance at LEA's annual Hall of Fame Symposium, for the purpose of promoting the Business, which appearances may include autograph sessions, book signings, appearances at LEA's workshops, seminars and symposiums with each such session not to exceed four (4) hours",Yes,LegacyEducationAllianceInc_20200330_10-K_EX-10.18_12090678_EX-10.18_Development Agreement.pdf,test
19,"""Maximum Daily Quantity (MDQ) "" means the maximum daily quantity of natural gas, expressed* in Dth's, that Transporter is obligated under the executed Agreement to transport on behalf of' Shipper, which shall be 23,000 Dth.",Yes,ATMOSENERGYCORP_11_22_2002-EX-10.17-TRANSPORTATION SERVICE AGREEMENT.PDF,test
20,"Calm shall have the right, but not the obligation, to hire personnel of its choosing to be present in any Store(s) to assist in the display, marketing, promotion, offer for sale and sale of Products, provided, however, that no more than one such person shall be present at any one time in any store without the prior written consent of XSPA.",Yes,XpresspaGroupInc_20190401_10-K_EX-10.28_11599457_EX-10.28_Marketing Agreement.pdf,test
21,"During each Contract Year, Wade will be available for two (2) personal appearances (each, a ""Personal Appearance"") on behalf of Naked and the Naked Products and Wade Products in the media, including publicity shoots, interviews, print, television, radio and social media channels, each appearance for a maximum of sixty (60) consecutive minutes to be scheduled at a time mutually agreeable to Naked and Wade;",Yes,NakedBrandGroupInc_20150731_POS AM (on S-1)_EX-10.75_9196027_EX-10.75_Endorsement Agreement.pdf,test
22,"The policy trailer will be (i) up to 60 seconds, (ii) exhibited in the Theatres after Showtime, (iii) be customized to include the name of the Network Affiliates Theatre business and (iii) used to feature content relating to Theatre policy and operations, and may include (w) a policy service announcement that promotes appropriate theatre behavior, (x) promotions of Network Affiliate Concessions, (y) upon prior written approval of Network Affiliate, other promotional materials of third-party products for which NCM sells advertising and is paid a fee (the ""Policy Trailer"").",Yes,DigitalCinemaDestinationsCorp_20111220_S-1_EX-10.10_7346719_EX-10.10_Affiliate Agreement.pdf,test
23,Shipments moving in MC-330 or MC-331 trailers will be allowed one and one- half (1.5) hours for loading and unloading.,Yes,ENTERPRISEPRODUCTSPARTNERSLP_07_08_1998-EX-10.3-TRANSPORTATION CONTRACT.PDF,test
24,"Anything herein to the contrary notwithstanding, Company shall not have the right to distribute photographs of Manning which are larger than 5"" x 7"".",Yes,WARNINGMANAGEMENTSERVICESINC_12_10_1999-EX-10-ENDORSEMENT AGREEMENT.PDF,test
25,"Bases on the operating conditions of the ""Trasandino"" Pipeline, ECOPETROL shall only receive daily crude oil from the SENDER up to a maximum equivalent to 12% of the total light crude received in the day at the Orito Plant.",Yes,GRANTIERRAENERGYINC_05_07_2012-EX-10.6-TRANSPORTATION CONTRACT.PDF,test
26,"The Association will also share/retweet up to three (3) social media posts on Facebook, Twitter and Instagram-one before National Get Fit Don't Sit Day, one on May 2 and one after the campaign.",Yes,FreezeTagInc_20180411_8-K_EX-10.1_11139603_EX-10.1_Sponsorship Agreement.pdf,test
27,Such personal appearances shall be limited to one (1) day and shall not exceed five (5) hours each in duration.,Yes,TEARDROPGOLFCO_10_23_1996-EX-10.12-ENDORSEMENT AGREEMENT.PDF,test
28,"The foregoing obligations of Wildform shall be limited to a maximum of forty (40) hours, or up to a maximum of two hundred twenty (220) emails, whichever accumulates first.",Yes,"ON2TECHNOLOGIES,INC_11_17_2006-EX-10.3-SUPPORT AND MAINTENANCE AGREEMENT.PDF",test
29,"If a Purchase Order contains quantities of Products in excess of the quantity of such Product forecasted for such quarter (as was set forth at the Rolling Forecast submitted immediately prior to the beginning of such Calendar Year) by an amount greater than [***] of the Binding Forecast (""Excess Amount""), MediWound will accept the Purchase Order up to, but not including the Excess Amount which in any event will not exceed the Maximum Capacity.",Yes,VERICELCORP_08_06_2019-EX-10.10-SUPPLY AGREEMENT.PDF,test
30,"Quantity of capacity to be released: Max 13,370 Dfli/Day, Min 13,370 DthDay.",Yes,ATMOSENERGYCORP_11_22_2002-EX-10.17-TRANSPORTATION SERVICE AGREEMENT.PDF,test
31,"Todos shall ship ordered Products to the Reseller within ninety (90) days of Todos's acceptance of the applicable purchase order DAP Reseller's warehouse (Incoterms 2010), provided that Reseller's order for the Products does not deviate from the applicable Forecast by more than ten percent (10%).",Yes,TodosMedicalLtd_20190328_20-F_EX-4.10_11587157_EX-4.10_Marketing Agreement_ Reseller Agreement.pdf,test
32,A charge of $12.50 per half hour or fractional part thereof shall apply for all time consumed in excess of free time allowed for loading when due to delays caused by Shipper or Consignor and beyond Carrier's control.,Yes,ENTERPRISEPRODUCTSPARTNERSLP_07_08_1998-EX-10.3-TRANSPORTATION CONTRACT.PDF,test
33,"In the event that Schoolpop exceeds either of these limits, AEIS shall cease fulfilling Orders from Schoolpop until such time that Schoolpop's inventory returns to an acceptable level based on the established maximums.",Yes,LOYALTYPOINTINC_11_16_2004-EX-10.2-RESELLER AGREEMENT.PDF,test
34,"Consolidated Artists agrees, if requested by TPC, to make Ogle available for one (1) day on behalf of TPC in each Contract Year during the Contract Period at times and places mutually convenient to Ogle and TPC for the purpose of taking still photographs for the preparation and production of advertising and promotional materials.",Yes,TEARDROPGOLFCO_10_23_1996-EX-10.12-ENDORSEMENT AGREEMENT.PDF,test
35,"In accordance with the Primary Agreement, the Talent agrees that during the Term, he will make public appearances at the request of the Company, to include appearing at Company events and/or participating in photo shoots as requested by Company, not to exceed more than four such appearances or photo shoots per calendar year.",Yes,LegacyEducationAllianceInc_20141110_8-K_EX-10.9_8828866_EX-10.9_Endorsement Agreement.pdf,test
36,"During the term of this Agreement, CONSULTANT shall make himself available on not more than [*****] days for television and radio commercials, photo shoots, modeling and promotional appearances compatible with CONSULTANT'S own practice, play and personal time requirements.",Yes,ADAMSGOLFINC_03_21_2005-EX-10.17-ENDORSEMENT AGREEMENT.PDF,test
37,"Licensee shall develop and distribute the following Wireless Products in connection with the property ""ICE AGE 2"":<omitted>(iii) up to 5 MMS; (iv) up to 10 Wallpapers; (v) and up to 5 Voicetones (""ICE AGE 2 Wireless Products"") in each of the following five (5) languages: English, French, German, Italian, Spanish, with Portuguese, Greek, Dutch and Swedish to be made available where practicable.",Yes,GluMobileInc_20070319_S-1A_EX-10.09_436630_EX-10.09_Content License Agreement2.pdf,test
38,The present maximum operating pressure at all reception points is 1440 psig.,Yes,ENERGYXXILTD_05_08_2015-EX-10.13-Transportation AGREEMENT.PDF,test
39,"If during any monthly accounting period, the weighted average of the BS&W on all meter tickets covering Crude Petroleum delivered to Transporter by Shipper reflects a water, sediment and other impurities content which exceeds 1%, Shipper shall pay to Transporter a handling charge as specified in the table in Exhibit A on such excess water, sediment, and other impurities to cover the treating, separation and other aspects of handling such excess water, sediment and other impurities delivered to Transporter.",Yes,ENERGYXXILTD_05_08_2015-EX-10.13-Transportation AGREEMENT.PDF,test
40,The supplier will provide no more than two major code releases of OPS during a calendar year without Bank of America's consent.,Yes,CardlyticsInc_20180112_S-1_EX-10.16_11002987_EX-10.16_Maintenance Agreement1.pdf,test
41,"The voice over appearance shall take place at North's personal residence or at another mutually agreed upon location in Wisconsin, and shall not exceed two (2) hours in duration.",Yes,PerformanceSportsBrandsInc_20110909_S-1_EX-10.10_7220214_EX-10.10_Endorsement Agreement.pdf,test
42,The CELEBRITY will be limited to six speaking engagements for the year and five conference calls per month at the company's discretion.,Yes,"MARSHALLHOLDINGSINTERNATIONAL,INC_04_14_2004-EX-10.15-ENDORSEMENT AGREEMENT.PDF",test
43,"The sum of the Quarterly Grant Numbers in each calendar year of the Term shall not exceed fifteen thousand (15,000). The options will expire five (5) years after each grant date.",Yes,WOMENSGOLFUNLIMITEDINC_03_29_2000-EX-10.13-ENDORSEMENT AGREEMENT.PDF,test
44,We will provide you or one of your principals and up to five (5) additional persons with a comprehensive initial training program and additional training programs from time to time.,Yes,SoupmanInc_20150814_8-K_EX-10.1_9230148_EX-10.1_Franchise Agreement1.pdf,test
45,"At least eight (8) ""Service Days"", including but not limited to: 1. Production days. Up to four (4) production days (defined as a maximum of eight (8) consecutive hours each), with PAPA JOHN'S creative agency.",Yes,PapaJohnsInternationalInc_20190617_8-K_EX-10.1_11707365_EX-10.1_Endorsement Agreement.pdf,test
46,"Shipper's injection pressure shall be maintained within this stated maximum limit and shall conform, as near as possible, to the hydraulic gradient.",Yes,ENERGYXXILTD_05_08_2015-EX-10.13-Transportation AGREEMENT.PDF,test
47,"This limit &sbsp; shall consist of a maximum Card value of $1,500,000 in Encompass(R) Select Cards and $1,500,000 Card value in any other product (s).",Yes,LOYALTYPOINTINC_11_16_2004-EX-10.2-RESELLER AGREEMENT.PDF,test
48,"PageMaster Corporation shall provide a minimum of 100,000 up to 500,000 pagers for the fulfillment of this promotion to all Purchase Customers who prepay their annual airtime.",Yes,GOCALLINC_03_30_2000-EX-10.7-Promotion Agreement.PDF,test
49,"The Professional hereby grants to the Company the exclusive and worldwide right to use her name, likeness, image and personal identification, singly or in any combination, during the Term and for a period of six (6) months after the Term as provided in Section 2.8, in the creation of two (2) print advertisements per year and one (1) television advertisement per year (together, the ""Advertisements"") for any golf equipment, along with all rights in any images, videos, advertisement copy or other materials created by the Professional or others.",Yes,WOMENSGOLFUNLIMITEDINC_03_29_2000-EX-10.13-ENDORSEMENT AGREEMENT.PDF,test
50,"Except as otherwise provided in this Item, two (2) hours will be allowed for loading and three (3) hours will be allowed for unloading.",Yes,ENTERPRISEPRODUCTSPARTNERSLP_07_08_1998-EX-10.3-TRANSPORTATION CONTRACT.PDF,test
51,"Furthermore, Sanofi shall within [***] after the effective date of such termination, transfer to RevMed all files and documents relating to the prosecution, defense or enforcement of the RevMed Licensed Patents or Joint Program Patents and provide reasonable assistance for a period not to exceed [***] following the effective date of termination, up to a total of [***], in the transfer of the prosecution, defense and enforcement responsibilities to RevMed, including by executing any documents reasonable necessary therefor.",Yes,RevolutionMedicinesInc_20200117_S-1_EX-10.1_11948417_EX-10.1_Development Agreement.pdf,test
52,"Notwithstanding anything herein to the contrary, Network Affiliate shall not be prohibited from: (i) promoting the grand opening of a Theatre or an Excluded Theatre, provided such promotional activity (x) may occur only for the thirty (30) day period immediately preceding the opening of the theatre to the general public through the thirty (30) day period immediately following the opening of the theatre to the general public, and (y) includes local advertising of such opening in exchange for the advertising of local businesses only, provided any on-screen advertising related thereto shall be subject to availability of on-screen Inventory and limited to one (1) advertisement thirty (30) seconds in length; and (ii) allowing advertising for the supplier of Network Affiliate employee uniforms to appear on such uniforms, provided that not more than two individual instances of such advertising ,may appear on any such uniform at any one time.",Yes,DigitalCinemaDestinationsCorp_20111220_S-1_EX-10.10_7346719_EX-10.10_Affiliate Agreement.pdf,test
53,"At RevMed's reasonable request, for a period not to exceed [***] following the effective date of termination, Sanofi shall provide RevMed with assistance up to a total of [***] with any inquiries and correspondence with Regulatory Authorities relating to any such Termination Product.",Yes,RevolutionMedicinesInc_20200117_S-1_EX-10.1_11948417_EX-10.1_Development Agreement.pdf,test
54,"Unless otherwise agreed to in advance, no appearance shall exceed a total of two (2) hours in duration.",Yes,BerkshireHillsBancorpInc_20120809_10-Q_EX-10.16_7708169_EX-10.16_Endorsement Agreement.pdf,test
55,"The parties may also conduct up to 10 ""big stage"" live events each year to market Products. LEA may request T&B Personality to appear at such events for not more than eight (8) hours each, subject to T&B Personality's availability",Yes,LegacyEducationAllianceInc_20200330_10-K_EX-10.18_12090678_EX-10.18_Development Agreement.pdf,test
56,The maximum amount of information downloaded from the Company's server to the counter manifest station will be 15 kilobytes or less per package processed.,Yes,StampscomInc_20001114_10-Q_EX-10.47_2631630_EX-10.47_Co-Branding Agreement.pdf,test
57,"Any CDV, SGV, MGV or LGV, reported monthly by SEV as described in Clause 2.7.3 and operating in excess of 25,000 miles per annum shall be subject to an Additional Charge, calculated on a pro-rata basis, levied annually on the first day of each DCL Financial Year",Yes,SMITHELECTRICVEHICLESCORP_04_04_2012-EX-10.26-FLEET MAINTENANCE AGREEMENT.PDF,test
58,The amount of expansion capacity available for volume commitments pursuant to this Section 6.6 shall not exceed ninety percent (90%) of the total expansion capacity.,Yes,MPLXLP_06_17_2015-EX-10.1-TRANSPORTATION SERVICES AGREEMENT.PDF,test
59,"Notwithstanding any other term of this Agreement, DCL shall within a period of five months of the Commencement Date reduce the number of MGV and LGV Vehicles in respect of which SEV is to provide Maintenance Services to a maximum of 52 Vehicles;<omitted>so as to enable SEV to undertake appropriate redundancy consultation and selection processes with those Transferring Employees involved in the maintenance of such MGV and LGV Vehicles and where appropriate to effect the dismissal of those Transferring Employees on the ground of redundancy.",Yes,SMITHELECTRICVEHICLESCORP_04_04_2012-EX-10.26-FLEET MAINTENANCE AGREEMENT.PDF,test
60,"In the event Affiliate owns more than one Station in any DMA (a ""Duopoly Market""), then Affiliate, at its option, shall have the right to determine which of its Stations in such DMA shall broadcast the Service; it being understood that Affiliate shall have no obligation to broadcast the Service over more than one of its Stations in any particular DMA.",Yes,TubeMediaCorp_20060310_8-K_EX-10.1_513921_EX-10.1_Affiliate Agreement.pdf,test
61,"The Parties agree and acknowledge that, as of the Effective Date, MediWound's current Facility can fill orders from Vericel for use in the Territory up to [***] of Intermediate Drug Product, whether provided in that form or in the form of the equivalent amount of Finished Product within a calendar year (""Maximum Capacity"").",Yes,VERICELCORP_08_06_2019-EX-10.10-SUPPLY AGREEMENT.PDF,test
62,"Corio shall not demonstrate the Software to any one Customer for more than sixty (60) days from the start of that Customer demonstration, and Corio shall not demonstrate the Software to more than ten (10) Software Users at any one time.",Yes,CHANGEPOINTCORP_03_08_2000-EX-10.6-LICENSE AND HOSTING AGREEMENT.PDF,test
63,"BLI shall allocate Beacon Optofluidic Machines (including related Hardware and Software), Consumables and Services in short supply to Ginkgo [***], with such [***] allocation applicable only up to the number of units of such item set forth in the binding portions of the then-current Rolling Forecast.",Yes,"BERKELEYLIGHTS,INC_06_26_2020-EX-10.12-COLLABORATION AGREEMENT.PDF",test
64,The Professional agrees to serve as a professional golf instructor during up to ten (10) golf clinics hosted by the Company per calendar year at locations within the United States to be determined by the Company.,Yes,WOMENSGOLFUNLIMITEDINC_03_29_2000-EX-10.13-ENDORSEMENT AGREEMENT.PDF,test
65,A charge of $50.00 per hour or fractional part thereof shall apply for all time consumed in excess of free time allowed for unloading when due to delays caused by Shipper or Consignee and beyond Carrier's control.,Yes,ENTERPRISEPRODUCTSPARTNERSLP_07_08_1998-EX-10.3-TRANSPORTATION CONTRACT.PDF,test
66,No Designated Sponsor Product shall contain more than 1 Pin Code per pack.,Yes,ON4COMMUNICATIONSINC_07_02_2009-EX-10.1-PROMOTION AGREEMENT.PDF,test
67,"If, during any Quarter of the Contract Year, Shipper deliveries on the Pipeline exceed the applicable Quarterly Volume Commitment requirements, Shipper shall be permitted to apply Prepaid Transportation Credits against any amount due from Shipper and payable to MPL with respect to the transportation of volumes on the Pipeline for such Quarter.",Yes,MPLXLP_06_17_2015-EX-10.1-TRANSPORTATION SERVICES AGREEMENT.PDF,test
68,The Company shall have a right to deliver Commodity to the Buyer with a permissible +/-5% deviation from the number of batches of Commodit,Yes,CHAPARRALRESOURCESINC_03_30_2000-EX-10.66-TRANSPORTATION CONTRACT.PDF,test
69,"Zanotti hereby agrees that Aura may, at any given time, store up to two (2) AuraGen systems in such Zanotti facilities as Aura may designate from time to time.",Yes,AURASYSTEMSINC_06_16_2010-EX-10.25-STRATEGIC ALLIANCE AGREEMENT.PDF,test
70,"TouchStar shall provide to Reseller, the Other Resellers, and its and their employees assistance relating to the TouchStar Software as reasonably requested by Reseller, but in any event in an amount not to exceed twenty (20) hours of assistance per month.",Yes,WORLDWIDESTRATEGIESINC_11_02_2005-EX-10-RESELLER AGREEMENT.PDF,test
71,KI will participate in up to two (2) photo sessions per License Year during the period of this Agreement on behalf of Diplomat at a mutually acceptable time and place.,Yes,AMBASSADOREYEWEARGROUPINC_11_17_1997-EX-10.28-ENDORSEMENT AGREEMENT.PDF,test
72,LEA shall compensate T&B Personality the sum of [$●] plus first-class air and hotel accommodations for up to three (3) additional persons for each such appearance.,Yes,LegacyEducationAllianceInc_20200330_10-K_EX-10.18_12090678_EX-10.18_Development Agreement.pdf,test
73,"Notwithstanding the MDDO at each Point of Delivery, Shipper shall not nominate a total quantity of natural gas at all Points of Delivery that exceeds the MDQ set forth in this Agreement.",Yes,ATMOSENERGYCORP_11_22_2002-EX-10.17-TRANSPORTATION SERVICE AGREEMENT.PDF,test
74,"The foregoing obligations of Wildform, following the initial 30 day period, shall be limited to a maximum of twenty (20) hours, or up to a maximum of one hundred twenty five (125) emails, whichever accumulates first.",Yes,"ON2TECHNOLOGIES,INC_11_17_2006-EX-10.3-SUPPORT AND MAINTENANCE AGREEMENT.PDF",test
75,"Thereafter, VerticalNet shall place button Links to Neoforma Shop or Neoforma Auction on unsold third-party advertising inventory (up to [*] of the total third party advertising inventory) on the home pages of the VerticalNet Medical Online Communities as frequently as VerticalNet places internal advertisements on such advertising inventory and (b) the site located at www.meddeals.com.",Yes,NeoformaInc_19991202_S-1A_EX-10.26_5224521_EX-10.26_Co-Branding Agreement.pdf,test
76,"Sanofi shall, at RevMed's request, for a period not to exceed [***] following the effective date of termination, provide reasonable technical assistance up to a total of [***] and, to the extent not already provided to RevMed, transfer copies of (including when available, in electronic format) all Sanofi Sole Program Know-How to RevMed or its designee, including without limitation: [***], in each case to the extent such materials are exclusively related to the Termination Product.",Yes,RevolutionMedicinesInc_20200117_S-1_EX-10.1_11948417_EX-10.1_Development Agreement.pdf,test
77,"PcoMed will not charge *** Run Fees for reasonable quantities, not to exceed *** units or four *** Runs, of Treated Integra Products or Partially Treated Integra Product and test samples required to complete US Marketing Clearance and/or EU Marketing Clearance testing and validations.",Yes,SEASPINEHOLDINGSCORP_10_10_2018-EX-10.1-SUPPLY AGREEMENT.PDF,test
78,"[***] shall designate up to [***] ([***]) BLI employees or personnel as key persons (individually, a ""Key Person"" and collectively, ""Key Persons"").",Yes,"BERKELEYLIGHTS,INC_06_26_2020-EX-10.12-COLLABORATION AGREEMENT.PDF",test
79,"The Company will compensate Consultant at the rate of $400 per hour (19 hours cap monthly; anything over these hrs must be preapproved by management), payable in accordance with the Company's standard payroll schedule, and subject to withholding as legally required.",Yes,"KIROMICBIOPHARMA,INC_05_11_2020-EX-10.23-CONSULTING AGREEMENT.PDF",test
80,"The photo sessions shall be up to two (2) consecutive days in duration, each day to consist of no more than eight (8) working hours.",Yes,AMBASSADOREYEWEARGROUPINC_11_17_1997-EX-10.28-ENDORSEMENT AGREEMENT.PDF,test
81,"Nantz agrees to be available for up to four photography sessions (2 in Southern California during the week and 2 to be at Nantz's site locations or tournaments), two speaking engagements, and three store appearances each Contract Year, at times and places mutually convenient for Nantz and the Company but in no event at times which adversely impact on the schedules of Nantz Communications or Nantz.",Yes,"ASHWORTHINC_01_29_1999-EX-10.(D)-PROMOTION AGREEMENT AND NANTZ COMMUNICATIONS, INC..PDF",test
82,"If Customer's Peak Bandwidth Usage for the month exceeds Committed Bandwidth, Customer will incur a Peak Bandwidth Usage charge, for the amount of usage that exceeds Committed Bandwidth, at the rate specified in Attachment C.",Yes,QuantumGroupIncFl_20090120_8-K_EX-99.2_3672910_EX-99.2_Hosting Agreement.pdf,test
83,"In addition, as part of the purchase commitment set forth in Section 3.1 [Purchase Commitment], VerticalNet shall provide LeadersOnline up to $*** worth of Banner placements on the Home Page of other VerticalNet Sites of LeadersOnline's choice.",Yes,LeadersonlineInc_20000427_S-1A_EX-10.8_4991089_EX-10.8_Co-Branding Agreement.pdf,test
84,"TRANSPORTATION QUANTITY - shall mean the maximum daily quantity of gas which Transporter agrees to receive and transport on a firm basis, subject to Article II herein, for the account of Shipper hereunder on each day during each year during the term hereof, which shall be 51,000 dekatherms.",Yes,KENTUCKYUTILITIESCO_03_25_2003-EX-10.65-TRANSPORTATION AGREEMENT.PDF,test
85,North agrees to make one (1) Production Appearance on behalf of Company during Contract Year 2012 for the purpose of producing either new or updated Advertising Materials. Sa,Yes,PerformanceSportsBrandsInc_20110909_S-1_EX-10.10_7220214_EX-10.10_Endorsement Agreement.pdf,test
86,"During the term of this Agreement, VIP shall provide BNL such access as necessary to the VIP System to allow BNL to attach one data communication line and up to seventy (70) addressable data communications devices to said VIP System.",Yes,BNLFINANCIALCORP_03_30_2007-EX-10.8-OUTSOURCING AGREEMENT.PDF,test
