index,text,answer,document_name,split
16,"Upon the request of the Trust or its designee, Administrator shall provide copies of all the historical records relating to transactions between the Funds and the Plans, written communications regarding the Funds to or from such Plans and other materials, in each case (i) as are maintained by Administrator in the ordinary course of its business and in compliance with laws and regulations governing transfer agents, and (ii) as may reasonably be requested to enable the Trust or its representatives, including without limitation its auditors or legal counsel, to (a) monitor and review the Services, (b) comply with any request of a governmental body or self-regulatory organization or a Plan, (c) verify compliance by Administrator with the terms of this Agreement, (d) make required regulatory reports, or (e) perform general customer supervision. Administrator agrees that it will permit the Trust or such representatives to have reasonable access to its personnel and records in order to facilitate the monitoring of the quality of the Services.",Yes,TALCOTTRESOLUTIONLIFEINSURANCECO-SEPARATEACCOUNTTWELVE_04_30_2020-EX-99.8(L)-SERVICE AGREEMENT.PDF,test
17,". An Audit Report shall become final and binding on the Parties thirty (30) days following MMT's receipt thereof, unless MMT delivers written notice of its agreement thereto (in which case such Audit Report shall become final and binding on the date of delivery of such notice of agreement) or written notice of its disagreement thereto (""Notice of Disagreement"") to SIGA in either case on or prior to such date.",Yes,SigaTechnologiesInc_20190603_8-K_EX-10.1_11695818_EX-10.1_Promotion Agreement.pdf,test
18,"In order to preserve the validity and integrity of the Marks and copyrighted material licensed to you and to assure that you are properly employing the same in the operation of your Franchised Restaurant, we and our agents have the right of entry and inspection of your premises and operating procedures at all reasonable times.",Yes,BUFFALOWILDWINGSINC_06_05_1998-EX-10.3-FRANCHISE AGREEMENT.PDF,test
19,"Bachem shall make accessible for review by Magenta during an audit or inspection, or following Product release by Bachem's Quality Assurance Department, either onsite or on an electronic platform with restricted access rights only (as reasonably requested by Magenta), at a mutually agreeable time, all specific Batch and lot records relevant to Bachem's performance hereunder, including written investigations of any deviations and ""out-of-specification"" events that may have been generated from manufacturing, packaging, inspection, or testing processes.",Yes,"Magenta Therapeutics, Inc. - Master Development and Manufacturing Agreement.PDF",test
20,"Each Party shall make the TSA Records it maintains available to the other Party and its Affiliates and their respective auditors or other representatives, and in any event to any Governmental Authority, during normal business hours on reasonable prior notice (it being understood that TSA Records that are not stored on a Party's regular business premises will require additional time to retrieve), for review, inspection, examination and, at the reviewing Party's reasonable expense, reproduction.",Yes,ReynoldsConsumerProductsInc_20200121_S-1A_EX-10.22_11948918_EX-10.22_Service Agreement.pdf,test
21,"To determine whether Franchisee and the Unit are complying with this Agreement and with all Pretzel Time's standards and operations as prescribed by Pretzel Time, Pretzel Time or its designated agents shall have the right at any reasonable time and without prior notice to Franchisee to: a. Inspect the Unit; b. Observe, photograph and video tape the Unit's operations for such consecutive or intermittent periods as Pretzel Time deems necessary; c. Remove samples of any Products, materials or supplies for testing and analysis; d. Interview personnel of the Unit; e. Interview customers of the Unit; and f. Inspect and copy any books, records and documents relating to the operation of the Unit. Franchisee agrees to cooperate fully with Pretzel Time in connection with any such inspections, observations, photographing, video taping, Product removal and interviews. Franchisee shall present to his customers such comment or evaluation forms as Pretzel Time periodically prescribes and shall participate and/or request his customers to participate in any surveys performed by or on behalf of Pretzel Time.",Yes,MRSFIELDSORIGINALCOOKIESINC_01_29_1998-EX-10-FRANCHISE AGREEMENT.PDF,test
22,"At all times, the Agent shall make available via computer and/or original documentation, to the members of the Global Support Team continuous access to the Roundup Records as appropriate on a need-to-know basis, such access shall include, but not be limited to, daily sales updates and additional financial reporting with such detail as Monsanto may reasonably request from time to time.",Yes,Monsanto Company - SECOND A&R EXCLUSIVE AGENCY AND MARKETING AGREEMENT .PDF,test
23,"Without limiting the generality of the foregoing, but subject to the Quality Agreement, Supplier shall use its commercially reasonable efforts to permit CUTANEA to conduct, once annually during the Term, one quality assurance and Manufacturing costs audit for any reasonable purpose, including access to those portions of Supplier's (and its agent's and subcontractor's) facilities where services are conducted under this Agreement, upon reasonable advance notice and at reasonable times during regular business hours (an ""Annual Audit"").",Yes,BIOFRONTERAAG_04_29_2019-EX-4.17-SUPPLY AGREEMENT.PDF,test
24,Todos shall have the right to conduct periodic on-site inspections to ensure the quality control of the cancer screening processes and the Reseller's compliance with Todos's protocols.,Yes,TodosMedicalLtd_20190328_20-F_EX-4.10_11587157_EX-4.10_Marketing Agreement_ Reseller Agreement.pdf,test
25,Any books of accounts or records shall not be inspected more than once.,Yes,FIBROGENINC_10_01_2014-EX-10.11-COLLABORATION AGREEMENT.PDF,test
26,"During the 12 month period following the payment of any amount due under this Article 6, VerticalNet or its representative shall have the right to audit LeadersOnline's financial and other pertinent records relating to such payment in order to verify the amount of the payments owed and/or paid.",Yes,LeadersonlineInc_20000427_S-1A_EX-10.8_4991089_EX-10.8_Co-Branding Agreement.pdf,test
27,"Such inspection and audit shall be conducted at Astellas' sole cost and expense in a manner so as to minimize disruption of FG's, or its subcontractor's or Sublicensee's, business operations. FG shall, within [ * ] after FG's receipt of written notice from Astellas detailing any deficiencies which may be noted in any such audit which relate to the Relevant Standards use good faith efforts to remedy such deficiencies, and submit a plan to the Astellas outlining steps proposed to be taken.",Yes,FIBROGENINC_10_01_2014-EX-10.11-COLLABORATION AGREEMENT.PDF,test
28,Merchant shall make its books and records available to Purchaser at all times,Yes,BONTONSTORESINC_04_20_2018-EX-99.3-AGENCY AGREEMENT.PDF,test
29,"Supplier will provide reasonable access to Bank of America's federal and state governmental regulators (at a minimum, to the extent required by law), at Bank of America's expense, to Bank of America's Records held by Supplier and to the procedures and facilities of Supplier relating to the Products and services provided under this Agreement Pursuant to 12 U.S.C. 1867(c), the performance of such services will be subject to regulation and examination by the appropriate federal banking agency to the same extent as if the services were being performed by Bank of America itself. S",Yes,CardlyticsInc_20180112_S-1_EX-10.16_11002987_EX-10.16_Maintenance Agreement1.pdf,test
30,"No more than once per year during the Term, Sonos shall have the right, [*], to examine and audit IAC's books and records related to Sonos [*]. I",Yes,"Sonos, Inc. - Manufacturing Agreement .PDF",test
31,Company shall make said books available to North or North's representative on reasonable notice during the Term of this Agreement and the two (2) year period immediately following thereafter.,Yes,PerformanceSportsBrandsInc_20110909_S-1_EX-10.10_7220214_EX-10.10_Endorsement Agreement.pdf,test
32,Such records shall be subject to inspection in accordance with Section 7.5.,Yes,ZogenixInc_20190509_10-Q_EX-10.2_11663313_EX-10.2_Distributor Agreement.pdf,test
33,"Such person shall be given reasonable access to all records, facilities and personnel working on any Services or Project Plans for the purpose or providing advice, coordinating reviews, approvals or any other actions required to ensure compliance with this Agreement to the extent that it does not compromise the confidentiality of other customers.",Yes,"Magenta Therapeutics, Inc. - Master Development and Manufacturing Agreement.PDF",test
34,"Inspections conducted under this Section 7.4 shall be at the expense of Array, unless a variation or error producing an underpayment in amounts payable exceeding [ * ] of the amount paid for a period covered by the inspection is established, in which case all reasonable costs relating to the inspection for such period and any unpaid amounts that are discovered shall be paid by Ono, together with interest on such unpaid amounts at the rate set forth in Section 7.1 above.",Yes,"Array BioPharma Inc. - LICENSE, DEVELOPMENT AND COMMERCIALIZATION AGREEMENT.PDF",test
35,Supplier shall provide a copy of the latest operational audit for facilities not managed by Bank of America that are used to provide services under this Agreement.,Yes,CardlyticsInc_20180112_S-1_EX-10.16_11002987_EX-10.16_Maintenance Agreement1.pdf,test
36,"As set forth in the Exhibit, EDGE shall have the opportunity to review and inspect all elements of the Work in a reasonable manner.",Yes,"FTENETWORKS,INC_02_18_2016-EX-99.4-STRATEGIC ALLIANCE AGREEMENT.PDF",test
37,"Upon reasonable prior notice of the other Party, but in any event at least [***] prior notice, each Party shall and shall cause its Affiliates and its and their Sublicensees to permit an independent auditor of international prominence, selected by the auditing Party and reasonably acceptable to the audited Party, to audit the books and records maintained pursuant to Section 9.8 for the sole purpose of verifying for the auditing Party the accuracy of the financial reports furnished by the audited Party pursuant to this Agreement or of any payments made, or required to be made, by or to the audited Party pursuant to this Agreement or any Ancillary Agreement. Such audit shall not occur more than [***] in a given Calendar Year, unless for cause, and shall not concern books and records relating to a period more than [***] preceding the current Calendar Year.",Yes,RevolutionMedicinesInc_20200117_S-1_EX-10.1_11948417_EX-10.1_Development Agreement.pdf,test
38,"Upon request from Bank of America, Supplier shall provide to Bank of America (or a Representative designated by Bank of America) access to such Records for the purpose of auditing such Records during normal business hours.",Yes,CardlyticsInc_20180112_S-1_EX-10.16_11002987_EX-10.16_Maintenance Agreement1.pdf,test
39,"The Company shall permit the inspection and copying of such records, files and books of account by JHU or its agents during regular business hours upon ten (10) business days' written notice to the Company.",Yes,VirtuosoSurgicalInc_20191227_1-A_EX1A-6 MAT CTRCT_11933379_EX1A-6 MAT CTRCT_License Agreement.pdf,test
40,"Valeant shall have the right, at its own expense, during normal business hours and upon reasonable prior notice, through certified public accounting firm or other auditor selected by Valeant and reasonably acceptable to Dova and upon execution of a confidentiality agreement reasonably satisfactory to Dova in form and substance, to inspect and audit the applicable records and books maintained by Dova for purposes of verifying Dova's payment obligations within this Agreement, including the applicable records and books of account maintained by Dova, or any Affiliate, as applicable, with respect to Net Sales in order to confirm the accuracy and completeness of such records and books of account and all payments hereunder; provided, however, that (i) such examination shall not take place more often than once per every twelve (12) months during the Term and once during the one (1) year period following the end of the Term, and (ii) such examination shall not cover a period of time that has previously been audited; provided that Valeant shall have the right to conduct additional ""for cause"" audits to the extent necessary to address significant problems relating to Dova's payment obligations hereunder.",Yes,DovaPharmaceuticalsInc_20181108_10-Q_EX-10.2_11414857_EX-10.2_Promotion Agreement.pdf,test
41,"If such examination reveals a deficiency in any amounts paid, Reseller agrees to pay any such deficiency forthwith upon demand, plus interest calculated in accordance with Section (Late Charges and Taxes) above and, if in excess of 5%, the cost of the audit incurred by Diversinet.",Yes,DIVERSINETCORP_03_01_2012-EX-4-RESELLER AGREEMENT.PDF,test
42,"Columbia QA, any other person appointed by Columbia, Columbia's customer, and/or any Regulatory Authority may conduct inspections and audits of Fleet's manufacturing facility, Columbia Equipment, quality control laboratories, and other quality systems relating to the manufacture and storage of the Product according to Columbia's reasonable procedures upon reasonable prior written notice, during normal business hours, provided, however, that Columbia QA, any other person appointed by Columbia and/or any Regulatory Authority may conduct a ""For Cause"" audit during normal business hours upon three (3) business days prior written notice to Fleet.",Yes,"Columbia Laboratories, (Bermuda) Ltd. - AMEND NO. 2 TO MANUFACTURING AND SUPPLY AGREEMENT.PDF",test
43,"The fees charged by such Certified Public Accountant will be paid by NetGrocer unless the audit finds a discrepancy of more than five percent (5%) with respect to the item being audited, in which case Excite shall be responsible for the payment of the reasonable fees for such inspection.",Yes,NETGROCERINC_07_31_1998-EX-10.15-SPONSORSHIP AGREEMENT.PDF,test
44,"M&I shall provide without charge to Customer, upon written request, one copy of the audit report resulting from such review.",Yes,TRICITYBANKSHARESCORP_05_15_1998-EX-10-OUTSOURCING AGREEMENT.PDF,test
45,"From time to time, but not more than twice per year, NETGEAR may request access to information about the Distributor's business reasonably required to insure that Distributor is in compliance with the terms of this Agreement and the Distributor will grant the right for a NETGEAR representative to visit the Distributor's place of business during normal business hours at a mutually agreed upon time to examine such information.",Yes,"NETGEAR,INC_04_21_2003-EX-10.16-DISTRIBUTOR AGREEMENT.pdf",test
46,"When the FirstNet Authority or other governmental authority requests to review Vendor's records, AT&T and its auditors will review these records first if the FirstNet Authority or other governmental authority permits such review, and provide the records to the requesting governmental authority; provided, however, the FirstNet Authority and other governmental authorities retain the right to perform audits independent of AT&T.",Yes,AtnInternationalInc_20191108_10-Q_EX-10.1_11878541_EX-10.1_Maintenance Agreement.pdf,test
47,"The fees and expenses of the auditor performing such verification examination shall be borne by the party conducting the verification; provided, however, that if any verification reveals that the audited party has reported incorrectly, and the amount of such discrepancy is at least five percent of the aggregate amount that should have been reported for the period examined, then the audited party shall pay the entire amount of the fees and expenses for such verification.",Yes,KINGPHARMACEUTICALSINC_08_09_2006-EX-10.1-PROMOTION AGREEMENT.PDF,test
48,"Reports of the results of any such examination (each an ""Audit Report"") will be (a) limited to details of any discrepancies in MMT's records relating to the Product together with an explanation of the discrepancy and the circumstances giving rise to the discrepancy (b) made available to both Parties and (c) subject to ARTICLE 10.",Yes,SigaTechnologiesInc_20190603_8-K_EX-10.1_11695818_EX-10.1_Promotion Agreement.pdf,test
49,"Ono shall, and shall require its Affiliates to, permit Array, and/or an authorized representative reasonably acceptable to Ono, to enter the relevant facilities of Ono and its Affiliates during normal business hours and upon reasonable advance notice to inspect and verify compliance with applicable regulatory and other requirements, as well as with this Agreement, with respect to all matters relating to the Product, all Ono Know-How to be provided to Array pursuant to Section 4.7 and the activities generating such Ono Know-How. Such inspection right shall include the right to examine any internal procedures or records of Ono and/or its Affiliates relating to the Product.",Yes,"Array BioPharma Inc. - LICENSE, DEVELOPMENT AND COMMERCIALIZATION AGREEMENT.PDF",test
50,"At least [***] during the Term, upon SFJ's request, Executive Officers of PB shall meet with Executive Officers of SFJ to review and discuss PB's financial condition and operations. [***].",Yes,PhasebioPharmaceuticalsInc_20200330_10-K_EX-10.21_12086810_EX-10.21_Development Agreement.pdf,test
51,"Either Party shall have the right from time to time to audit and make extracts of the books and records of the other, insofar as said books or records pertain to the terms of this Agreement.",Yes,HealthcentralCom_19991108_S-1A_EX-10.27_6623292_EX-10.27_Co-Branding Agreement.pdf,test
52,Such audits shall normally be conducted during normal business hours at plan_b's premises.,Yes,DataCallTechnologies_20060918_SB-2A_EX-10.9_944510_EX-10.9_Content License Agreement.pdf,test
53,"In January of each calendar year Constellation shall allow, at the written request and expense of the HOF Entities, the HOF Entities the right to audit during normal business hours all relevant Constellation records related to New Business generated during the immediately preceding calendar year.",Yes,GpaqAcquisitionHoldingsInc_20200123_S-4A_EX-10.8_11951679_EX-10.8_Service Agreement.pdf,test
54,"Such routine and general oversight review is to be requested at least twenty (20) business days in advance, limited to two (2) persons, completed within one (1) to two (2) business days and shall be offered to HEMISPHERX one (1) time each calendar year.",Yes,"HEMISPHERX - Sales, Marketing, Distribution, and Supply Agreement.PDF",test
55,"In addition to the foregoing audit rights of the parties, during the Term, NCM and its authorized agents shall have the right, upon reasonable advance notice, to inspect any Network Affiliate premises or facilities involved in the performance of this Agreement to confirm the performance and satisfaction of Network Affiliate's obligations hereunder.",Yes,DigitalCinemaDestinationsCorp_20111220_S-1_EX-10.10_7346719_EX-10.10_Affiliate Agreement.pdf,test
56,"MSL will permit IBM personnel full, free and safe access to MSL's facilities, during normal business hours, after reasonable notice, for the purpose of inspection and inventory as IBM deems necessary.",Yes,MANUFACTURERSSERVICESLTD_06_05_2000-EX-10.14-OUTSOURCING AGREEMENT.PDF,test
57,"The BSP itself may also audit the Supplier's (and its subcontractors) records relevant to the supply of the Services for any reasonable purpose including processes, procedures and performance for operational risk assessment, regulatory requirements and annual reporting.",Yes,ELANDIAINTERNATIONALINC_04_25_2007-EX-10.21-Outsourcing Agreement.PDF,test
58,"During the 18-month period following the payment by one party of any amount due under this Agreement to the other party, the party receiving<omitted>payment (the ""Auditing Party"") shall have the right to have an independent third party (the ""Auditor"") audit the financial records of the other party (the ""Audited Party"") relating to such payment to verify the accuracy of the Audited Party's financial records in order to verify the amount of the payments owed and/or paid.",Yes,PaperexchangeComInc_20000322_S-1A_EX-10.4_5202103_EX-10.4_Co-Branding Agreement.pdf,test
59,Smith shall have the right to engage an independent accounting firm to examine the Licensee's sales information and all other books and records necessary to establish the accuracy and timeliness of the royalty statements required hereunder.,Yes,"HALITRON,INC_03_01_2005-EX-10.15-SPONSORSHIP AND DEVELOPMENT AGREEMENT.PDF",test
60,"In addition, each Party at its own expense and upon advance notice to the Joint Venture Company may appoint an accountant (which may be either an accountant registered abroad or registered in China), to audit the accounts of the Joint Venture Company on behalf of such Party.",Yes,VALENCETECHNOLOGYINC_02_14_2003-EX-10-JOINT VENTURE CONTRACT.PDF,test
61,"Upon reasonable request not more than once during any calendar year, and with reasonable notice, the Servicer will give the Issuer, the Depositor, the Parent Support Provider, the Administrator, the Owner Trustee and the Indenture Trustee (or their representatives) access to the records and documents to conduct a review of the Servicer's performance under this Agreement.",Yes,VerizonAbsLlc_20200123_8-K_EX-10.4_11952335_EX-10.4_Service Agreement.pdf,test
62,"HEMISPHERX may perform audits for initial qualification of SCIEN as well as periodic audits and ""for cause"" audits.",Yes,"HEMISPHERX - Sales, Marketing, Distribution, and Supply Agreement.PDF",test
63,"In connection with the promotion, marketing and sale of the Product, EKR shall, without limitation:<omitted>(b) from time to time consult with PPI's representatives for the purpose of assessing the state of the market in each country of the Territory and permit representatives of PPI, on reasonable prior notice, to inspect any premises or documents used in connection with the marketing, distribution and sale of the Products;",Yes,"PACIRA PHARMACEUTICALS, INC. - A&R STRATEGIC LICENSING, DISTRIBUTION AND MARKETING AGREEMENT .PDF",test
64,"If the Payor audit confirms the report of the Payee's auditor, then the Payor will pay the deficiency and the cost of the Payee's audit within fifteen (15) days from the time Payee invoices for those fees and provides standard proof of the time and expenses incurred.",Yes,LinkPlusCorp_20050802_8-K_EX-10_3240252_EX-10_Affiliate Agreement.pdf,test
65,"At the expense of the auditing Party, the auditing Party shall have the right to engage an internationally recognized, independent public accountant reasonably accept able to the other Party to perform, on behalf of such Party an audit of such books and records of the audited Party and its Affiliates, its licensees and Sublicensees, that are deemed necessary for the period or periods requested by the auditing Party and the correctness of any financial report or payments made under this Agreement, including with respect to benefits and terms complying with the most favored<omitted>customer provisions of Article 5.",Yes,"FOUNDATIONMEDICINE,INC_02_02_2015-EX-10.2-Collaboration Agreement.PDF",test
66,"The Auditing Party may cause the Auditor to perform such an audit not more than once in any 12-month period, unless a prior audit within the past two years revealed that the amount owed by the Audited Party to the Auditing Party was underpaid in excess of 8% of the amount owed, in which case an audit may be performed no more frequently than twice in any 12-month period.",Yes,NeoformaInc_19991202_S-1A_EX-10.26_5224521_EX-10.26_Co-Branding Agreement.pdf,test
67,"NICE shall have the rights to conduct audits of the Manufacturing Outsourcing Services and related facilities, systems, and records as set forth in this Section 10 for the purpose of auditing Contractor's compliance with the provisions of this Agreement, all subject to the limitations below.",Yes,NICELTD_06_26_2003-EX-4.5-OUTSOURCING AGREEMENT.PDF,test
68,"During reasonable business hours IMPCO and MIL/MINDA will have the right to visit, enter and inspect each plant and other establishment at which the JVC manufactures and/or processes the Products. In exercising such right, the Parties will be reasonable.",Yes,IMPCOTECHNOLOGIESINC_04_15_2003-EX-10.65-JOINT VENTURE AGREEMENT.PDF,test
69,"Not more than once per calendar quarter, each Party or its independent auditor (who shall be a certified public accountant) shall have the right, on not less than fifteen (15) calendar days prior notice and not during the first twenty (20) days after the close of any fiscal quarter of the other Parties, or within sixty (60) day of the close of such Parties' respective fiscal years, to audit the books of account and records of any and all such Parties. Such audit shall be conducted at the premises where the audited Party maintains consolidated books of account; provided however, that the auditing Party may conduct all or any part of such audit at any of the audited Party's premises where any relevant books of account and/or records are located",Yes,TomOnlineInc_20060501_20-F_EX-4.46_749700_EX-4.46_Co-Branding Agreement.pdf,test
70,Such monitoring visits shall also enable Adaptimmune to (a) inspect and review any or all Study Records and Study source documents for comparison with case report forms; and (b) audit financial records relating solely to the performance of the Study under this Agreement.,Yes,ADAPTIMMUNETHERAPEUTICSPLC_04_06_2017-EX-10.11-STRATEGIC ALLIANCE AGREEMENT.PDF,test
71,"As applicable under the Omnibus Reconciliation Act of 1980, until the expiration of four (4) years after the furnishing of Services pursuant to this Agreement, the Company will, upon receipt of written request, and if then requested to make such information available under the then-existing Law, make available to the Secretary of the U.S. Department of Health and Human Services, the Comptroller General of the U.S. Department of Secretary of Health and Human Services, or any of their fully-authorized representatives, the books, documents, and/or records of the Company that are necessary to verify the nature and extent of costs associated therewith.",Yes,"PHREESIA,INC_05_28_2019-EX-10.18-STRATEGIC ALLIANCE AGREEMENT.PDF",test
72,"Physical inventories shall be conducted by September 30 of every calendar year and Monsanto shall have the right to request physical counts on specific product at any time upon reasonable request (which shall be at Monsanto's cost if there are more than two such counts in any Program Year) and to observe or conduct physical counts with Monsanto's representatives; •reconciling the physical inventory to perpetual records; •physically moving the Roundup Products out of the warehouse by following a First In, First Out (""FIFO"") policy; and<omitted>•arranging for warehousing of adequate inventory levels of Roundup Products in sufficient quantities to satisfy the criteria set forth in the Annual Business Plan.",Yes,Monsanto Company - SECOND A&R EXCLUSIVE AGENCY AND MARKETING AGREEMENT .PDF,test
73,"Manufacturer will provide Customer with periodic access, upon reasonable notice, to any of its Facilities where it is performing under this Agreement, to its employees and Records and to any associated dormitories or lodging that Manufacturer provides to its employees, to permit Customer to determine Manufacturer's compliance with this Section 5.3.",Yes,UpjohnInc_20200121_10-12G_EX-2.6_11948692_EX-2.6_Manufacturing Agreement_ Supply Agreement.pdf,test
74,"Upon exercise of its right of audit, and discovery of any disputed item, Monsanto shall provide written notice of dispute to the Agent.",Yes,Monsanto Company - SECOND A&R EXCLUSIVE AGENCY AND MARKETING AGREEMENT .PDF,test
75,"Notwithstanding the limits set forth in the<omitted>foregoing sentence, Customer may more frequently conduct ""for cause"" physical inspections or audits of a Facility with five (5) days' advance written notice to Manufacturer if Customer has reasonable cause to believe that an inspection or audit of such Facility is warranted because Manufacturer's activities with respect to such Facility are in breach of this Agreement, applicable Laws, the Quality Agreement or the applicable Facility Addendum.",Yes,UpjohnInc_20200121_10-12G_EX-2.6_11948692_EX-2.6_Manufacturing Agreement_ Supply Agreement.pdf,test
76,"In case it is necessary for AFSL/FSL to access to any materials or information of the Company prepared or otherwise made on or before the Put Closing Date or the Call Closing Date due to requirement by any Governmental Authority or any third party on or after the Put Closing Date or the Call Closing Date, then, TPH/TPH-A shall fully cooperate, and shall cause the Company to fully cooperate, with AFSL/FSL so that AFSL/FSL can access such materials or information.",Yes,"TRANSPHORM,INC_02_14_2020-EX-10.12(1)-JOINT VENTURE AGREEMENT.PDF",test
77,"ln addition, the Franchisee shall furnish an annual financial statement for the Franchisee and not merely the Franchised Restaurant, which statement shall be certified by a Certified Public Accountant or equivalent.",Yes,INTERNATIONALFASTFOODCORP_04_04_1997-EX-99-FRANCHISE AGREEMENT.PDF,test
